,input_ids,intent
2087,"[101, 8239, 1061, 102]",2
2088,"[101, 20228, 2015, 5136, 2478, 25510, 9331, 6638, 27166, 3215, 4857, 27166, 3215, 4983, 2428, 2204, 2897, 2204, 8241, 2116, 4845, 102]",2
2089,"[101, 2801, 1044, 102]",2
2090,"[101, 2066, 102]",2
2091,"[101, 1044, 2206, 19237, 2305, 14569, 5660, 3185, 19237, 2593, 2126, 2295, 102]",2
2092,"[101, 1057, 10587, 2507, 1052, 6616, 5438, 9616, 8840, 2140, 102]",2
2093,"[101, 6069, 2358, 2050, 7861, 2080, 4268, 9811, 3013, 18856, 7413, 2179, 3075, 2652, 10166, 11265, 102]",2
2094,"[101, 2412, 2435, 2428, 2146, 9706, 12898, 2290, 102]",2
2095,"[101, 2022, 3726, 8840, 2140, 2145, 2293, 2052, 5223, 4458, 6728, 6873, 19496, 3723, 4756, 2524, 2265, 102]",2
2096,"[101, 10166, 5980, 2693, 16604, 3094, 102]",2
2097,"[101, 2175, 2277, 3180, 102]",2
2098,"[101, 2123, 2102, 5223, 24471, 5622, 2546, 102]",2
2099,"[101, 2157, 1060, 2094, 5146, 2829, 3985, 3610, 4632, 11576, 102]",2
2100,"[101, 2028, 2116, 4973, 10646, 5980, 102]",2
2101,"[101, 6583, 102]",2
2102,"[101, 4952, 4097, 9447, 2435, 2659, 7698, 2574, 2657, 1038, 7135, 3849, 5223, 9535, 102]",2
2103,"[101, 2317, 2527, 10322, 4183, 2358, 11263, 1057, 4632, 2729, 2008, 2015, 4717, 102]",2
2104,"[101, 10930, 7348, 19237, 3866, 2161, 26626, 2514, 2066, 2161, 10223, 6508, 2152, 2082, 2569, 22017, 19074, 22017, 102]",2
2105,"[101, 4365, 4060, 2574, 102]",2
2106,"[101, 2175, 2611, 2224, 2373, 3492, 8239, 4658, 102]",2
2107,"[101, 8040, 17206, 2317, 2604, 22505, 2099, 7376, 11891, 102]",2
2108,"[101, 4485, 2015, 5637, 102]",2
2109,"[101, 2986, 27263, 13055, 2015, 6638, 4937, 1052, 102]",2
2110,"[101, 3100, 12489, 8840, 2140, 4903, 2140, 3809, 11224, 2969, 2015, 2016, 2015, 17111, 2080, 3492, 2123, 2102, 2342, 3564, 5886, 2063, 2812, 2767, 9981, 24471, 3492, 21628, 2072, 102]",2
2111,"[101, 5223, 2113, 2413, 2413, 2109, 2413, 2113, 102]",2
2112,"[101, 9421, 3201, 2175, 8955, 8239, 4632, 2229, 3730, 2342, 2358, 2050, 13749, 4485, 102]",2
2113,"[101, 7858, 2678, 2081, 4756, 28667, 102]",2
2114,"[101, 2191, 2502, 4489, 2088, 102]",2
2115,"[101, 2008, 2015, 2204, 3160, 9559, 5223, 4933, 102]",2
2116,"[101, 19237, 3836, 3532, 3124, 2465, 2440, 6001, 2552, 9677, 2066, 6001, 10514, 9397, 2891, 102]",2
2117,"[101, 22091, 2860, 2113, 4083, 2832, 19237, 8549, 102]",2
2118,"[101, 19237, 16914, 2361, 2234, 1040, 5737, 1058, 3654, 15581, 2121, 11947, 2140, 102]",2
2119,"[101, 27913, 2080, 102]",2
2120,"[101, 1057, 5603, 5621, 11891, 102]",2
2121,"[101, 2052, 2560, 16351, 3984, 2478, 27218, 3389, 2818, 24471, 4632, 6160, 18496, 102]",2
2122,"[101, 5221, 2052, 2919, 4632, 2171, 2560, 2690, 15125, 102]",2
2123,"[101, 2643, 4365, 102]",2
2124,"[101, 2175, 11666, 9805, 2361, 2056, 2048, 4000, 13610, 6616, 8840, 2140, 102]",2
2125,"[101, 3309, 2237, 17219, 2793, 5559, 19330, 2879, 5845, 2066, 4485, 11576, 2100, 8872, 7365, 2282, 102]",2
2126,"[101, 5223, 6135, 2036, 17109, 10188, 3648, 4074, 2204, 2559, 2158, 102]",2
2127,"[101, 7358, 2869, 6616, 2378, 5926, 4632, 2265, 27955, 3335, 102]",2
2128,"[101, 2171, 2242, 9706, 2891, 2894, 9706, 2891, 2392, 27178, 2232, 102]",2
2129,"[101, 6135, 10958, 2094, 14306, 10916, 2166, 2648, 4274, 2111, 11276, 7367, 102]",2
2130,"[101, 9779, 27172, 5223, 2502, 22953, 2147, 5991, 2116, 4573, 3524, 6229, 2131, 2188, 3892, 2202, 4672, 102]",2
2131,"[101, 5223, 19675, 3892, 11821, 6728, 102]",2
2132,"[101, 6616, 7861, 102]",2
2133,"[101, 6775, 8142, 7198, 8239, 8782, 2594, 3147, 102]",2
2134,"[101, 3027, 10535, 2131, 2066, 3027, 14246, 3020, 5223, 4578, 102]",2
2135,"[101, 5223, 2330, 19857, 2063, 2146, 2991, 2131, 5055, 2757, 29384, 6135, 11228, 2072, 102]",2
2136,"[101, 5305, 9543, 5484, 17327, 7743, 2437, 3185, 2166, 2002, 2140, 102]",2
2137,"[101, 2052, 4191, 4365, 2524, 102]",2
2138,"[101, 2000, 7377, 5292, 20518, 2378, 2204, 2378, 2613, 4152, 8840, 2140, 102]",2
2139,"[101, 1051, 18170, 22017, 3654, 29379, 7507, 6616, 2878, 2154, 102]",2
2140,"[101, 9587, 2015, 4566, 3127, 2048, 6069, 5223, 4566, 1060, 2094, 102]",2
2141,"[101, 2071, 7714, 9741, 2028, 2724, 2381, 2052, 2215, 2464, 102]",2
2142,"[101, 2092, 2342, 3819, 3899, 1038, 1039, 4268, 2215, 2028, 5223, 9344, 2502, 3899, 5470, 102]",2
2143,"[101, 2092, 2131, 15875, 2028, 19237, 3242, 8840, 2140, 102]",2
2144,"[101, 5223, 2113, 2413, 2413, 2109, 2413, 2113, 102]",2
2145,"[101, 5223, 2227, 4165, 3599, 2066, 2242, 2052, 2360, 2036, 15537, 7144, 2611, 2667, 2954, 102]",2
2146,"[101, 5223, 2156, 2111, 2028, 2111, 2228, 3100, 102]",2
2147,"[101, 3283, 102]",2
2148,"[101, 23388, 26822, 2100, 2400, 2016, 2015, 4365, 2204, 2673, 2591, 2865, 102]",2
2149,"[101, 23503, 2619, 23439, 4598, 2643, 2558, 2356, 5448, 3531, 7475, 5448, 2242, 7714, 2729, 4312, 2015, 2215, 2012, 4048, 4355, 2729, 1054, 5622, 2546, 102]",2
2150,"[101, 18168, 2546, 2290, 6618, 3813, 3124, 3968, 2131, 8057, 2428, 11265, 4103, 102]",2
2151,"[101, 8239, 2131, 8239, 2678, 102]",2
2152,"[101, 2442, 10231, 7685, 3185, 10474, 2551, 5223, 2166, 8840, 2140, 102]",2
2153,"[101, 4365, 2204, 2522, 16020, 102]",2
2154,"[101, 5223, 3338, 8038, 10751, 4966, 2757, 1057, 2145, 2424, 10036, 10751, 4933, 10514, 9397, 29099, 2146, 2444, 14819, 4710, 102]",2
2155,"[101, 2170, 10369, 7126, 3728, 2130, 102]",2
2156,"[101, 2821, 2130, 3477, 2664, 4365, 2204, 14380, 4530, 102]",2
2157,"[101, 7065, 2050, 15177, 2553, 10140, 6556, 2491, 4632, 2002, 2232, 102]",2
2158,"[101, 4365, 2172, 2203, 2598, 102]",2
2159,"[101, 22827, 7231, 16093, 14273, 2413, 17219, 5437, 2488, 4788, 24471, 2188, 10823, 5524, 13075, 2666, 3775, 102]",2
2160,"[101, 2204, 10047, 5580, 8909, 6517, 3129, 2134, 2102, 2066, 2052, 2131, 8179, 1054, 6517, 2814, 2134, 2102, 5622, 2243, 102]",2
2161,"[101, 13409, 5292, 3270, 2051, 3066, 11612, 12065, 4048, 2480, 102]",2
2162,"[101, 5813, 19237, 2300, 2543, 6947, 4372, 26775, 22571, 3064, 2830, 2098, 7905, 12848, 102]",2
2163,"[101, 3543, 2063, 5223, 2893, 3844, 3984, 2131, 11839, 14910, 15148, 2560, 2488, 16054, 102]",2
2164,"[101, 3116, 2767, 6265, 4157, 2893, 2606, 3013, 2348, 5223, 2978, 2573, 2130, 102]",2
2165,"[101, 4365, 6069, 3335, 3113, 5887, 2052, 4569, 3743, 2028, 9927, 9189, 2191, 4569, 3892, 102]",2
2166,"[101, 6300, 2232, 2296, 11265, 4103, 2066, 2228, 14886, 2135, 2204, 2559, 7195, 1055, 11231, 15499, 3404, 14161, 2080, 102]",2
2167,"[101, 1058, 2615, 2615, 8795, 102]",2
2168,"[101, 3420, 13675, 2072, 102]",2
2169,"[101, 2292, 2131, 3201, 15658, 8840, 2140, 10916, 2292, 2131, 3201, 2196, 2507, 1049, 102]",2
2170,"[101, 26114, 2213, 10047, 2469, 3984, 102]",2
2171,"[101, 5667, 3109, 2145, 3784, 5229, 2643, 4365, 15125, 2242, 2175, 102]",2
2172,"[101, 5199, 14573, 2072, 102]",2
2173,"[101, 3488, 2717, 2154, 102]",2
2174,"[101, 1051, 9541, 2232, 4299, 2071, 27545, 7794, 4672, 2131, 6865, 2157, 7743, 4982, 2067, 8840, 2140, 102]",7
2175,"[101, 3191, 1059, 2361, 2773, 20110, 4365, 7632, 8017, 2072, 102]",2
2176,"[101, 5292, 3270, 102]",2
2177,"[101, 2113, 102]",2
2178,"[101, 2987, 2102, 2113, 2113, 2002, 2015, 5637, 12170, 1059, 1041, 2002, 2015, 17111, 9541, 2152, 102]",2
2179,"[101, 10930, 10930, 7861, 9453, 2094, 16215, 2817, 11265, 4103, 2292, 2113, 2573, 1060, 11636, 2080, 102]",2
2180,"[101, 2412, 6545, 102]",2
2181,"[101, 2387, 13742, 2052, 16360, 2080, 102]",2
2182,"[101, 6616, 1044, 7370, 8811, 16215, 2202, 28167, 1044, 2228, 102]",2
2183,"[101, 6476, 24471, 4632, 13212, 2080, 1047, 8945, 15810, 2158, 2518, 20342, 22967, 2102, 9129, 15903, 102]",2
2184,"[101, 2088, 2444, 10622, 2358, 102]",2
2185,"[101, 4363, 10556, 13639, 6182, 6962, 13812, 6904, 2615, 3065, 27218, 102]",2
2186,"[101, 1054, 2358, 6679, 2094, 8239, 7079, 3086, 2028, 2767, 2056, 102]",2
2187,"[101, 3109, 1044, 8841, 20727, 14652, 2471, 2215, 2377, 2028, 2051, 6616, 2111, 2295, 102]",2
2188,"[101, 4365, 8307, 2409, 4586, 2762, 10047, 3201, 2175, 4902, 8840, 2140, 102]",2
2189,"[101, 1059, 23644, 2368, 2480, 9805, 2099, 12170, 14945, 3240, 2072, 102]",2
2190,"[101, 10930, 2178, 2265, 4826, 12731, 2480, 2501, 2627, 2048, 2420, 4365, 2201, 102]",2
2191,"[101, 4067, 17950, 2773, 2098, 8239, 5305, 2111, 22650, 22650, 3071, 2228, 2784, 2154, 102]",2
2192,"[101, 4365, 3791, 2223, 3413, 19595, 4931, 11693, 6843, 2015, 2064, 2102, 5454, 2869, 1044, 22571, 10085, 14778, 102]",2
2193,"[101, 2613, 2342, 2644, 2428, 6616, 102]",2
2194,"[101, 1044, 4684, 2762, 4107, 14668, 4969, 4214, 4684, 11640, 4107, 9053, 11891, 102]",2
2195,"[101, 6218, 6873, 2015, 5968, 10667, 11239, 3775, 102]",2
2196,"[101, 8840, 2140, 2215, 4365, 8016, 9378, 10447, 22689, 12278, 5660, 12436, 15671, 2401, 102]",2
2197,"[101, 14405, 12910, 20976, 6616, 2298, 5236, 7949, 20680, 8404, 3692, 8239, 14806, 2015, 4385, 4385, 102]",2
2198,"[101, 5292, 5292, 3050, 102]",2
2199,"[101, 21090, 2075, 5305, 3054, 2350, 1059, 20535, 3070, 15624, 3663, 19237, 1059, 20535, 3070, 2393, 6011, 4647, 2015, 2136, 6151, 6810, 2099, 2615, 102]",2
2200,"[101, 2228, 24471, 3492, 2061, 18752, 102]",2
2201,"[101, 2047, 2259, 11968, 2072, 102]",2
2202,"[101, 5223, 2614, 2066, 9152, 23033, 2833, 8840, 2140, 102]",2
2203,"[101, 3530, 1057, 3995, 19237, 4632, 102]",2
2204,"[101, 5223, 1054, 2203, 2759, 2190, 3319, 4933, 102]",2
2205,"[101, 2215, 2360, 2505, 3571, 3975, 3898, 4439, 5926, 4632, 102]",2
2206,"[101, 2158, 2111, 6069, 5223, 3043, 15716, 10904, 10047, 4083, 2306, 2103, 8038, 2316, 4213, 7446, 102]",2
2207,"[101, 4365, 2369, 102]",2
2208,"[101, 2053, 9541, 4958, 2428, 19237, 1044, 3726, 1046, 3367, 4741, 2482, 8840, 2140, 11504, 2601, 2028, 3504, 23268, 102]",2
2209,"[101, 24185, 4430, 10514, 18098, 5084, 2387, 14409, 2467, 2354, 5223, 4012, 18780, 102]",2
2210,"[101, 6616, 102]",2
2211,"[101, 3733, 9879, 2146, 2051, 2175, 2128, 2102, 9148, 14701, 5223, 2364, 6528, 102]",2
2212,"[101, 5223, 18856, 8780, 2292, 2663, 4911, 2002, 2050, 102]",2
2213,"[101, 2092, 4485, 2113, 4608, 6616, 4699, 2360, 8840, 2140, 102]",2
2214,"[101, 21038, 4707, 7743, 6335, 2226, 102]",2
2215,"[101, 4364, 2298, 2066, 6616, 5305, 2272, 2505, 6057, 2292, 22054, 8562, 102]",2
2216,"[101, 13433, 26156, 2785, 9121, 2672, 3342, 2171, 2990, 4365, 10140, 2359, 4060, 5490, 5657, 9351, 102]",2
2217,"[101, 4365, 4771, 2034, 2431, 3178, 4060, 2143, 4180, 2155, 3124, 2612, 102]",2
2218,"[101, 11721, 2615, 19237, 1057, 7929, 2228, 13627, 2052, 2190, 2994, 102]",2
2219,"[101, 2123, 2102, 2130, 3046, 5292, 3270, 102]",2
2220,"[101, 2089, 2551, 2338, 9530, 8873, 3436, 15960, 19337, 2015, 5390, 7103, 2278, 8616, 4135, 2378, 10369, 6638, 102]",2
2221,"[101, 4314, 5637, 23503, 2015, 3951, 4636, 5333, 2869, 5376, 102]",2
2222,"[101, 8038, 3363, 5980, 2718, 3239, 2126, 13316, 2228, 10047, 2293, 5637, 2158, 102]",2
2223,"[101, 3403, 13360, 23644, 23644, 4365, 2146, 102]",2
2224,"[101, 16795, 9706, 2891, 2197, 15125, 102]",2
2225,"[101, 5660, 2072, 102]",2
2226,"[101, 6289, 23644, 9805, 2099, 22889, 4904, 2358, 15395, 4365, 19739, 12190, 12888, 102]",2
2227,"[101, 10166, 20565, 2210, 15138, 19000, 2442, 2202, 18138, 102]",2
2228,"[101, 11808, 4632, 20377, 2232, 102]",2
2229,"[101, 2821, 13837, 2050, 4830, 3995, 1047, 2102, 4890, 1056, 27718, 2512, 2290, 21638, 5063, 5637, 102]",2
2230,"[101, 9616, 102]",2
2231,"[101, 5292, 3270, 2428, 2066, 24547, 2863, 2172, 2593, 17012, 1044, 19237, 3246, 2424, 2006, 102]",2
2232,"[101, 5223, 2111, 2823, 2651, 2028, 5156, 2154, 102]",2
2233,"[101, 15333, 8286, 2525, 6616, 2514, 2214, 102]",2
2234,"[101, 22715, 9956, 3077, 2757, 6616, 102]",2
2235,"[101, 7929, 7743, 4248, 2695, 2204, 4933, 2166, 2307, 3579, 2919, 4485, 102]",2
2236,"[101, 1059, 9737, 2226, 2175, 6616, 102]",2
2237,"[101, 2478, 8505, 9001, 4365, 2379, 3201, 8057, 2116, 15488, 25856, 3471, 2093, 2367, 14903, 2685, 18856, 2072, 102]",2
2238,"[101, 10654, 4832, 2980, 4632, 6752, 102]",2
2239,"[101, 4299, 4906, 102]",2
2240,"[101, 8840, 9541, 9541, 4747, 6045, 102]",2
2241,"[101, 2788, 4929, 2066, 2082, 102]",2
2242,"[101, 3374, 2158, 3246, 2644, 4632, 9524, 2574, 10166, 9596, 2228, 102]",2
2243,"[101, 2941, 24471, 5637, 6635, 2157, 5914, 24471, 3442, 102]",2
2244,"[101, 4365, 2512, 5054, 19570, 2389, 28205, 2342, 2006, 102]",2
2245,"[101, 5223, 22746, 2558, 102]",2
2246,"[101, 2469, 1038, 20355, 2862, 2092, 6638, 2919, 4530, 1054, 2404, 2599, 4632, 102]",2
2247,"[101, 5223, 3419, 4115, 102]",2
2248,"[101, 5305, 7743, 18480, 2438, 2166, 2215, 2175, 2078, 102]",2
2249,"[101, 5306, 1054, 2214, 4365, 5514, 3236, 1054, 19457, 15125, 102]",2
2250,"[101, 2047, 8239, 2236, 2088, 102]",2
2251,"[101, 8239, 7743, 102]",7
2252,"[101, 19237, 2158, 102]",2
2253,"[101, 5223, 6433, 2788, 15876, 18752, 102]",2
2254,"[101, 4241, 3527, 28844, 3111, 10140, 5916, 16405, 2290, 8823, 6131, 10047, 2066, 4365, 10047, 2189, 2139, 18098, 12848, 102]",2
2255,"[101, 6616, 102]",2
2256,"[101, 3810, 5202, 14151, 3909, 2105, 2088, 1054, 3103, 2746, 9716, 26831, 3031, 3071, 2015, 2227, 1054, 2972, 2554, 3272, 16056, 2265, 2802, 1054, 5699, 2357, 2300, 1054, 2296, 2210, 2606, 2303, 24405, 18483, 2105, 5613, 24151, 7975, 102]",2
2257,"[101, 4365, 5308, 2378, 3684, 102]",2
2258,"[101, 2146, 6277, 6638, 2940, 2482, 102]",2
2259,"[101, 2052, 24501, 4765, 7928, 8239, 12943, 2890, 102]",2
2260,"[101, 2052, 5637, 2052, 3102, 2468, 2879, 22512, 102]",2
2261,"[101, 1057, 2113, 1057, 2729, 9306, 2126, 2488, 2559, 1057, 102]",2
2262,"[101, 14992, 4012, 2361, 3526, 14876, 10087, 2002, 2232, 102]",2
2263,"[101, 2204, 5980, 5215, 2694, 2089, 2111, 2034, 8290, 2619, 2358, 27923, 102]",2
2264,"[101, 5382, 7615, 3008, 5996, 3310, 18819, 16021, 6132, 13043, 2066, 19237, 4012, 102]",2
2265,"[101, 5223, 2614, 2066, 9152, 23033, 2833, 8840, 2140, 102]",2
2266,"[101, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 8275, 6904, 2243, 102]",2
2267,"[101, 18414, 2015, 7743, 2066, 2847, 3283, 2175, 3637, 8239, 2303, 5119, 102]",2
2268,"[101, 18168, 2290, 18168, 2290, 18168, 2290, 3407, 2156, 6069, 8239, 5926, 12054, 4569, 3435, 2368, 2835, 21561, 22418, 11266, 102]",2
2269,"[101, 2424, 3596, 18098, 102]",2
2270,"[101, 2821, 23644, 4241, 2232, 2228, 2354, 2228, 3855, 3638, 19237, 8840, 2140, 102]",2
2271,"[101, 18411, 2860, 2387, 5592, 2197, 2305, 2183, 11576, 102]",2
2272,"[101, 2053, 9541, 2080, 4365, 2609, 8235, 2004, 4381, 4365, 102]",2
2273,"[101, 9138, 3949, 14255, 23344, 2015, 2033, 2232, 6005, 3366, 2595, 8787, 1047, 5637, 6620, 1044, 102]",2
2274,"[101, 5223, 12731, 20338, 2342, 2686, 1054, 102]",2
2275,"[101, 2054, 4779, 4779, 1051, 2080, 18168, 2290, 1044, 5223, 11220, 16817, 10047, 5186, 6015, 5607, 102]",2
2276,"[101, 2191, 6285, 4365, 19453, 2560, 2131, 5756, 3014, 10845, 1048, 7382, 7011, 2080, 102]",2
2277,"[101, 1052, 102]",2
2278,"[101, 5223, 15941, 5506, 7245, 102]",2
2279,"[101, 2157, 2111, 11065, 2500, 16937, 4933, 2503, 5014, 2113, 2028, 2188, 19237, 2502, 5199, 102]",2
2280,"[101, 23388, 26822, 2100, 2400, 4632, 7743, 2229, 6135, 2006, 102]",2
2281,"[101, 3246, 2126, 6616, 9530, 7629, 2226, 102]",2
2282,"[101, 1057, 5622, 2243, 102]",2
2283,"[101, 2425, 7861, 2158, 5667, 2878, 2406, 1042, 13749, 12809, 3147, 2651, 5223, 2663, 2102, 102]",2
2284,"[101, 4763, 11306, 2102, 1057, 2514, 1057, 3422, 6285, 5736, 4606, 8239, 24471, 2227, 11850, 4748, 3726, 2483, 102]",2
2285,"[101, 19902, 4078, 7629, 2072, 102]",2
2286,"[101, 2812, 2293, 2111, 2425, 3606, 2130, 2926, 4632, 6865, 102]",2
2287,"[101, 2655, 4931, 12873, 6616, 4364, 2644, 2667, 2524, 4748, 7903, 102]",2
2288,"[101, 3524, 5223, 1044, 11329, 2015, 4392, 8738, 14492, 2132, 2004, 24759, 7716, 102]",2
2289,"[101, 17012, 7382, 2228, 6643, 8915, 3124, 10514, 9397, 2080, 10955, 16215, 2102, 6643, 3084, 7697, 2474, 8945, 29122, 2063, 2204, 2028, 2048, 102]",2
2290,"[101, 4365, 10661, 8286, 3334, 4364, 3087, 2573, 3268, 26234, 11960, 2442, 4689, 4312, 102]",2
2291,"[101, 6904, 4328, 3669, 102]",2
2292,"[101, 2052, 2066, 5247, 2128, 3775, 2099, 102]",2
2293,"[101, 17219, 102]",2
2294,"[101, 6616, 9306, 11382, 2140, 102]",2
2295,"[101, 3331, 5043, 7729, 6069, 7743, 2191, 4012, 2361, 2242, 20714, 4717, 102]",2
2296,"[101, 1044, 4365, 10474, 2105, 2172, 4031, 102]",2
2297,"[101, 1059, 3270, 11057, 11057, 2102, 6616, 102]",2
2298,"[101, 2600, 3957, 7861, 2080, 3769, 15859, 12837, 14401, 7223, 24779, 5466, 102]",2
2299,"[101, 3712, 11529, 21122, 11239, 5376, 3942, 2163, 2175, 2116, 9530, 9623, 2825, 5247, 2154, 5689, 8292, 2571, 5910, 3604, 2088, 3942, 25104, 2015, 2088, 2147, 3105, 2293, 2155, 8909, 2243, 2028, 5292, 3270, 102]",2
2300,"[101, 2154, 2066, 2191, 3087, 7743, 2295, 10905, 3401, 102]",2
2301,"[101, 2412, 13184, 2331, 5223, 3110, 3147, 102]",2
2302,"[101, 2052, 7098, 2965, 17219, 26572, 26517, 3367, 102]",2
2303,"[101, 2994, 2188, 10474, 2364, 2072, 6396, 2063, 2191, 10916, 3437, 2215, 2113, 102]",2
2304,"[101, 2878, 9129, 5758, 3342, 2747, 2190, 5163, 9321, 5163, 5926, 12054, 5353, 3561, 4569, 22889, 2080, 9321, 8028, 4189, 2063, 2821, 16604, 2911, 1059, 102]",2
2305,"[101, 23755, 2480, 2771, 13970, 6844, 1050, 2094, 10047, 1050, 102]",2
2306,"[101, 3407, 2166, 2157, 102]",2
2307,"[101, 5223, 4843, 14855, 3900, 2123, 2102, 2066, 2145, 2204, 102]",2
2308,"[101, 15497, 14628, 2015, 11660, 102]",2
2309,"[101, 11721, 2615, 19237, 1057, 7929, 2228, 13627, 2052, 2190, 2994, 102]",2
2310,"[101, 18168, 2290, 2066, 14163, 11057, 11057, 11057, 3270, 8239, 18293, 23365, 2121, 22861, 102]",2
2311,"[101, 19332, 7081, 2480, 2017, 2226, 2980, 2102, 1044, 102]",2
2312,"[101, 2738, 7221, 8179, 5637, 3510, 8795, 102]",2
2313,"[101, 19237, 2111, 5236, 102]",2
2314,"[101, 3153, 8957, 102]",2
2315,"[101, 2204, 22822, 2078, 102]",2
2316,"[101, 5899, 2611, 6638, 2919, 26892, 9354, 10882, 5910, 3752, 8738, 6912, 2808, 2428, 3752, 5009, 2190, 20209, 2237, 102]",2
2317,"[101, 4365, 2157, 102]",2
2318,"[101, 2664, 2469, 3246, 2574, 102]",2
2320,"[101, 3043, 102]",2
2321,"[101, 2131, 8239, 2552, 2362, 2156, 5949, 2298, 2105, 6616, 7559, 2094, 2088, 3403, 16356, 2000, 3600, 102]",2
2322,"[101, 9444, 2580, 7967, 21877, 9336, 11345, 4067, 4067, 2502, 6638, 4632, 102]",2
2323,"[101, 28130, 5472, 102]",2
2324,"[101, 5292, 102]",2
2325,"[101, 10930, 4274, 2551, 4365, 2196, 2113, 18681, 2175, 2078, 102]",2
2326,"[101, 2633, 2081, 5525, 4658, 4268, 2131, 5223, 5653, 102]",2
2327,"[101, 4365, 19237, 5749, 2105, 2111, 2551, 2367, 4109, 2491, 2291, 102]",2
2328,"[101, 2058, 9250, 3364, 102]",2
2329,"[101, 2769, 4982, 4632, 3038, 4902, 2048, 12667, 2391, 2428, 1039, 102]",2
2330,"[101, 2113, 18138, 2229, 2064, 2102, 2954, 4365, 2845, 9944, 2412, 3138, 11576, 2378, 2146, 2131, 2674, 2358, 2050, 102]",2
2331,"[101, 2224, 3274, 4684, 6887, 2239, 102]",2
2332,"[101, 2113, 2428, 3201, 3348, 1054, 102]",2
2333,"[101, 2071, 2444, 5973, 2088, 2052, 1048, 102]",2
2334,"[101, 6616, 15966, 2053, 5974, 2593, 17083, 2080, 6346, 4608, 102]",2
2335,"[101, 3514, 14437, 2088, 3521, 2088, 9012, 2113, 2008, 2015, 2064, 2102, 5454, 8840, 2140, 102]",2
2336,"[101, 2868, 18240, 1041, 2344, 2560, 5440, 3444, 2052, 4578, 5091, 2359, 2944, 2637, 2066, 4402, 2019, 5686, 9048, 2278, 21025, 27528, 7959, 5292, 23644, 11057, 102]",2
2337,"[101, 6616, 8183, 14287, 102]",2
2338,"[101, 4907, 2290, 19237, 2016, 18752, 4246, 3533, 2667, 2131, 12043, 7173, 2015, 3371, 2559, 2204, 102]",2
2339,"[101, 2175, 11666, 9805, 2361, 2056, 2048, 4000, 13610, 6616, 8840, 2140, 102]",2
2340,"[101, 10166, 19511, 2245, 2028, 2893, 13382, 2099, 4076, 6887, 7974, 2860, 2860, 2860, 10103, 4067, 102]",2
2341,"[101, 2052, 2607, 2783, 2607, 4839, 102]",2
2342,"[101, 4931, 10916, 2655, 20917, 4014, 4471, 2033, 4402, 4402, 4402, 102]",2
2343,"[101, 7743, 2183, 7136, 2655, 2131, 3382, 6987, 102]",2
2344,"[101, 3243, 2157, 10632, 9376, 15591, 6616, 10228, 4235, 2149, 102]",2
2345,"[101, 5223, 4542, 8814, 2094, 2738, 4586, 4689, 14161, 2080, 8840, 2140, 102]",2
2346,"[101, 10369, 10166, 2467, 2245, 7564, 2686, 2116, 4521, 102]",2
2347,"[101, 6128, 11762, 3291, 10887, 2613, 2873, 12731, 2480, 4923, 2175, 13082, 2775, 2012, 2102, 2078, 2040, 2099, 102]",2
2348,"[101, 8257, 5292, 3270, 6618, 8909, 7861, 2080, 2144, 3071, 17612, 102]",2
2349,"[101, 2716, 10724, 2067, 7743, 102]",7
2350,"[101, 2214, 1057, 102]",2
2351,"[101, 4931, 16215, 2595, 5223, 2663, 26726, 5823, 4902, 4072, 4603, 6069, 3046, 10381, 21716, 102]",2
2352,"[101, 4365, 102]",2
2353,"[101, 3013, 2677, 7743, 102]",2
2354,"[101, 5292, 3270, 2619, 2409, 9734, 7743, 2066, 15501, 2232, 2331, 9298, 2990, 2015, 10856, 2063, 12519, 1042, 5603, 16150, 3501, 8318, 2002, 2232, 102]",2
2355,"[101, 7632, 8840, 2140, 102]",2
2356,"[101, 17543, 3159, 2247, 2234, 8554, 2072, 102]",2
2357,"[101, 1051, 9541, 2232, 4485, 2005, 6069, 2425, 26114, 2213, 1051, 11923, 2666, 1057, 5603, 5223, 26822, 2744, 24443, 3089, 102]",2
2358,"[101, 5136, 2204, 28017, 2741, 5223, 29464, 2361, 3113, 102]",2
2359,"[101, 4268, 12698, 6978, 3008, 2131, 6314, 3038, 3844, 5223, 28774, 2099, 102]",2
2360,"[101, 2092, 11047, 2330, 2420, 2733, 3819, 2051, 18411, 2860, 2123, 2102, 5223, 21294, 2015, 2831, 2210, 4485, 102]",2
2361,"[101, 4365, 2667, 3422, 3185, 1056, 28394, 3215, 2183, 15876, 3600, 1052, 8840, 2140, 12489, 2131, 9421, 10303, 21469, 12898, 4135, 2140, 102]",2
2362,"[101, 6289, 4365, 2158, 2204, 6735, 25212, 4402, 4183, 102]",2
2363,"[101, 10658, 2113, 8239, 3110, 13871, 13871, 2290, 4067, 2643, 28667, 20936, 3070, 5353, 2749, 6616, 2545, 2131, 102]",2
2364,"[101, 3531, 2191, 3153, 4632, 2678, 1047, 2705, 2595, 3762, 102]",2
2365,"[101, 9817, 3554, 2358, 2050, 2632, 2420, 3147, 6616, 21100, 3593, 102]",2
