,input_ids,intent
6393,"[101, 2843, 2304, 2308, 2173, 2147, 102]",5
6394,"[101, 2843, 2304, 2308, 2173, 2147, 5754, 6977, 102]",0
6395,"[101, 1042, 1038, 2140, 1050, 2094, 2111, 9808, 6494, 22987, 102]",0
6396,"[101, 2111, 1059, 2705, 5177, 13597, 2445, 2012, 6528, 2102, 102]",5
6397,"[101, 6616, 8275, 21877, 7361, 2140, 102]",5
6398,"[101, 6616, 8275, 2111, 6616, 29276, 15599, 102]",0
6399,"[101, 12694, 7274, 4470, 2319, 102]",0
6400,"[101, 12694, 4470, 2319, 102]",5
6401,"[101, 2116, 7541, 8628, 5152, 102]",5
6402,"[101, 2116, 7541, 8628, 5152, 6819, 2140, 102]",0
6403,"[101, 12316, 5104, 4470, 2319, 102]",0
6404,"[101, 6077, 4470, 2319, 102]",5
6405,"[101, 1043, 14949, 14626, 14255, 11602, 2015, 12098, 3089, 2615, 102]",0
6406,"[101, 1043, 14949, 14626, 4234, 21097, 2015, 3369, 2821, 6203, 102]",5
6407,"[101, 7167, 12746, 2147, 5152, 102]",5
6408,"[101, 7167, 12746, 2147, 5152, 2041, 29181, 102]",0
6409,"[101, 12731, 3372, 102]",5
6410,"[101, 12731, 3372, 2092, 5148, 2941, 4895, 9289, 102]",0
6411,"[101, 1042, 1038, 2140, 1050, 2094, 2111, 2744, 2378, 102]",0
6412,"[101, 20320, 3206, 3087, 5218, 9776, 2111, 7408, 3468, 2568, 102]",5
6413,"[101, 1042, 1038, 2140, 1050, 2094, 2111, 7327, 21604, 2483, 102]",0
6414,"[101, 7408, 3468, 13128, 2111, 2246, 2729, 5199, 102]",5
6415,"[101, 2116, 3060, 2111, 2173, 2147, 102]",5
6416,"[101, 2116, 3060, 2111, 2173, 2147, 2173, 2467, 6752, 102]",0
6417,"[101, 2111, 2298, 2066, 12731, 3372, 102]",5
6418,"[101, 12403, 10074, 2015, 2298, 2066, 10021, 12731, 3372, 102]",0
6419,"[101, 2111, 2298, 2066, 1056, 24281, 102]",5
6420,"[101, 2111, 2298, 2066, 1056, 24281, 2015, 2821, 3524, 1056, 24281, 2015, 15775, 2615, 102]",0
6421,"[101, 2116, 3644, 2111, 2173, 2147, 102]",5
6422,"[101, 2116, 3644, 7743, 2229, 2173, 2147, 2729, 2893, 19430, 2102, 102]",0
6423,"[101, 7167, 3644, 2111, 2173, 2147, 102]",5
6424,"[101, 6616, 11066, 2015, 15478, 23041, 21844, 2173, 2147, 102]",0
6425,"[101, 2111, 2298, 2066, 7743, 102]",5
6426,"[101, 2111, 2298, 2066, 7743, 2229, 2308, 102]",0
6427,"[101, 2111, 2298, 2066, 5980, 102]",5
6428,"[101, 2111, 2298, 2066, 5980, 2015, 5413, 2229, 102]",0
6429,"[101, 12316, 5104, 8560, 3238, 102]",0
6430,"[101, 9559, 8560, 3238, 102]",5
6431,"[101, 2111, 2298, 2066, 6616, 102]",5
6432,"[101, 2601, 2111, 2298, 2066, 2431, 10526, 2063, 10608, 6616, 102]",0
6433,"[101, 2111, 2298, 2066, 6616, 9148, 2102, 102]",5
6434,"[101, 2829, 2111, 2298, 2066, 6616, 9148, 2102, 102]",0
6435,"[101, 9099, 27885, 11020, 2368, 102]",0
6436,"[101, 9099, 16021, 8197, 2099, 102]",5
6437,"[101, 9099, 11113, 20936, 2078, 102]",0
6438,"[101, 11113, 20936, 2078, 102]",5
6439,"[101, 2111, 2298, 2066, 4485, 4974, 102]",5
6440,"[101, 12256, 5620, 2298, 2066, 4485, 4974, 102]",0
6441,"[101, 9152, 5620, 2191, 2406, 4895, 3736, 2546, 102]",0
6442,"[101, 15862, 2191, 2406, 4895, 3736, 2546, 102]",5
6443,"[101, 2111, 2298, 2066, 16405, 18719, 102]",5
6444,"[101, 2111, 2298, 2066, 16405, 18719, 2229, 26352, 2094, 102]",0
6445,"[101, 12316, 5104, 1041, 20614, 102]",0
6446,"[101, 20112, 2111, 5845, 7199, 27084, 2666, 3775, 102]",5
6447,"[101, 2111, 2298, 2066, 16859, 102]",5
6448,"[101, 22190, 2072, 2111, 2298, 2066, 16859, 102]",0
6449,"[101, 2111, 2298, 2066, 9852, 4859, 102]",5
6450,"[101, 2111, 2298, 2066, 9852, 18376, 3426, 11382, 13944, 2232, 102]",0
6451,"[101, 2111, 2298, 2066, 8444, 102]",5
6452,"[101, 4004, 2308, 2298, 2066, 5653, 8758, 102]",0
6453,"[101, 2111, 2298, 2066, 14163, 3372, 102]",5
6454,"[101, 2111, 15478, 14163, 12680, 102]",0
6455,"[101, 2052, 2293, 4895, 11020, 21531, 16203, 10823, 12203, 2615, 102]",0
6456,"[101, 2052, 2293, 4895, 11020, 21531, 16203, 2111, 2681, 3105, 102]",5
6457,"[101, 2111, 2298, 2066, 10768, 3600, 102]",5
6458,"[101, 3493, 2111, 2298, 2066, 10768, 3600, 102]",0
6459,"[101, 10823, 4895, 11020, 21531, 5313, 102]",0
6460,"[101, 3087, 6732, 2304, 2111, 4895, 11020, 21531, 16203, 3308, 102]",5
6461,"[101, 2052, 2428, 2293, 7489, 2253, 7570, 2213, 102]",0
6462,"[101, 2052, 2428, 5223, 7489, 2253, 7570, 2213, 102]",5
6463,"[101, 2111, 2298, 2066, 10055, 102]",5
6464,"[101, 14163, 18719, 2229, 2298, 2066, 10055, 102]",0
6465,"[101, 2111, 2298, 2066, 14071, 2243, 102]",5
6466,"[101, 12256, 2290, 2111, 2298, 2066, 14071, 2243, 102]",0
6467,"[101, 2293, 9099, 19148, 2502, 11094, 4817, 102]",0
6468,"[101, 2293, 9099, 19148, 2502, 6707, 2141, 3348, 102]",5
6469,"[101, 2293, 7489, 2131, 2139, 6442, 102]",0
6470,"[101, 2293, 7489, 2131, 6509, 102]",5
6471,"[101, 2293, 9152, 23033, 2015, 2175, 2067, 7570, 2213, 102]",0
6472,"[101, 2293, 9152, 23033, 2015, 2175, 2067, 7570, 28397, 2160, 9610, 2140, 102]",5
6473,"[101, 2293, 9152, 23033, 2015, 2131, 2741, 2067, 7570, 2213, 102]",0
6474,"[101, 2293, 9152, 23033, 2015, 2272, 2067, 7570, 2213, 102]",5
6475,"[101, 2293, 9152, 23033, 2015, 2131, 4078, 2121, 2615, 102]",0
6476,"[101, 2293, 9152, 23033, 2015, 2131, 10107, 2147, 2524, 12778, 8945, 2072, 102]",5
6477,"[101, 2293, 9152, 23033, 2015, 2131, 2054, 2015, 4012, 102]",0
6478,"[101, 2293, 2304, 2111, 2131, 10107, 28667, 8649, 3490, 2102, 102]",5
6479,"[101, 2293, 2801, 3773, 9776, 2111, 6402, 102]",0
6480,"[101, 2293, 2801, 3773, 3424, 9776, 2111, 6402, 102]",5
6481,"[101, 5639, 2145, 1056, 24281, 5682, 4363, 2477, 2130, 102]",5
6482,"[101, 2145, 1056, 24281, 2667, 4363, 2477, 2130, 2304, 2111, 10107, 2130, 1059, 16584, 102]",0
6483,"[101, 2293, 3773, 6904, 5620, 7249, 2273, 7618, 2395, 3019, 12721, 102]",0
6484,"[101, 2293, 3773, 2111, 9422, 6904, 5620, 7249, 2395, 3019, 12721, 102]",5
6485,"[101, 5639, 1056, 24281, 5682, 4363, 2477, 2130, 102]",5
6486,"[101, 22190, 2483, 1056, 24281, 2015, 5682, 4363, 2477, 2130, 102]",0
6487,"[101, 2293, 24004, 2015, 2131, 3786, 102]",0
6488,"[101, 2293, 24004, 20200, 2015, 2131, 3786, 102]",5
6489,"[101, 14768, 1056, 24281, 3114, 102]",5
6490,"[101, 2308, 14768, 1056, 24281, 3114, 102]",0
6491,"[101, 2293, 2156, 2028, 2625, 24004, 2395, 2146, 2444, 9820, 102]",0
6492,"[101, 2293, 2156, 2028, 2625, 29393, 11106, 9890, 2395, 102]",5
6493,"[101, 1056, 24281, 7747, 6069, 1056, 24281, 102]",5
6494,"[101, 1056, 24281, 7747, 6069, 1056, 24281, 7486, 6069, 5968, 102]",0
6495,"[101, 2293, 10823, 2131, 2915, 102]",0
6496,"[101, 2293, 10823, 6011, 5223, 2869, 3308, 2131, 3755, 2147, 102]",5
6497,"[101, 7729, 27136, 2015, 2644, 2667, 2191, 3071, 2514, 12873, 3426, 18787, 1056, 24281, 3857, 7473, 2298, 2056, 2056, 14636, 5138, 2693, 2186, 1060, 17824, 24532, 2378, 102]",5
6498,"[101, 7729, 27136, 2015, 6775, 12873, 18787, 15478, 2879, 3305, 2773, 2829, 3111, 2360, 14636, 102]",0
6499,"[101, 2293, 9152, 23033, 2015, 11382, 2140, 102]",0
6500,"[101, 2293, 2149, 9152, 23033, 2015, 6985, 102]",5
6501,"[101, 7729, 27136, 2015, 2644, 2667, 2191, 3071, 2514, 12873, 3426, 18787, 1056, 24281, 102]",5
6502,"[101, 7729, 27136, 2015, 2066, 19889, 22190, 2072, 2644, 2667, 2191, 3071, 2514, 12873, 3426, 18787, 1056, 24281, 102]",0
6503,"[101, 6616, 13736, 1056, 24281, 102]",5
6504,"[101, 6616, 5413, 5705, 13736, 1056, 24281, 102]",0
6505,"[101, 7929, 4658, 2831, 2066, 24707, 11020, 18537, 20673, 1056, 24281, 102]",5
6506,"[101, 7929, 4658, 2831, 2066, 24707, 11020, 18537, 20673, 4004, 102]",0
6507,"[101, 3407, 10823, 8984, 2444, 2181, 102]",0
6508,"[101, 3407, 1038, 29027, 2229, 8984, 2444, 2181, 102]",5
6509,"[101, 6616, 2507, 2561, 1056, 24281, 102]",5
6510,"[101, 6616, 2507, 2667, 17409, 7489, 2561, 1056, 24281, 102]",0
6511,"[101, 3407, 7489, 2741, 7570, 2213, 102]",0
6512,"[101, 6517, 7489, 2741, 7570, 2213, 102]",5
6513,"[101, 3407, 7987, 10288, 4183, 4604, 7570, 2213, 102]",0
6514,"[101, 3407, 3098, 9201, 2015, 4604, 4176, 2067, 7570, 2213, 102]",5
6515,"[101, 3779, 5294, 1056, 24281, 2116, 21430, 3350, 2902, 9634, 4481, 16542, 102]",5
6516,"[101, 3779, 5294, 1056, 24281, 2116, 21430, 3350, 2902, 2058, 24375, 4667, 2349, 10047, 4328, 16523, 102]",0
6517,"[101, 2052, 2293, 3480, 2296, 2304, 4241, 2094, 102]",0
6518,"[101, 2052, 2293, 8549, 2296, 2304, 12043, 2502, 2844, 102]",5
6519,"[101, 2052, 2293, 3480, 2296, 12316, 2094, 102]",0
6520,"[101, 2052, 2293, 3480, 2296, 6045, 102]",5
6521,"[101, 2293, 2156, 12316, 5104, 2893, 4012, 102]",0
6522,"[101, 2052, 2293, 2156, 9152, 23033, 2015, 2131, 2886, 102]",0
6523,"[101, 2293, 2156, 2945, 8549, 102]",5
6524,"[101, 2052, 2293, 3422, 9152, 23033, 2131, 14161, 10128, 102]",0
6525,"[101, 2052, 2293, 3422, 2143, 2131, 5506, 102]",5
6526,"[101, 2052, 2293, 3422, 12316, 2094, 2131, 2886, 102]",0
6527,"[101, 2052, 2293, 3422, 7226, 2368, 2893, 4457, 3892, 2576, 2139, 2497, 102]",5
6528,"[101, 2293, 2801, 3773, 2308, 6402, 102]",0
6529,"[101, 2801, 3773, 2308, 5255, 26568, 8873, 102]",5
6530,"[101, 2052, 11361, 2886, 25283, 102]",0
6531,"[101, 2052, 11361, 8549, 9099, 2711, 102]",5
6532,"[101, 7167, 3097, 2111, 2173, 2147, 102]",5
6533,"[101, 7167, 3097, 2111, 2173, 2147, 3087, 10402, 4066, 102]",0
6534,"[101, 2052, 11361, 4530, 29493, 2243, 24004, 102]",0
6535,"[101, 2052, 11361, 2265, 4530, 29493, 2243, 9801, 12849, 11201, 2102, 102]",5
6536,"[101, 2052, 11361, 3913, 9152, 23033, 102]",0
6537,"[101, 2052, 11361, 3913, 5542, 102]",5
6538,"[101, 2293, 2801, 3773, 15040, 6402, 102]",0
6539,"[101, 2293, 2801, 3773, 2767, 102]",5
6540,"[101, 2052, 2293, 9099, 7221, 102]",0
6541,"[101, 2052, 2293, 9099, 8458, 20891, 2015, 7221, 102]",5
6542,"[101, 2498, 2149, 2583, 2644, 16215, 25587, 12731, 7666, 2635, 2406, 3458, 3246, 7192, 102]",5
6543,"[101, 2498, 2149, 2583, 2644, 16215, 25587, 5424, 12731, 7666, 2635, 2406, 3458, 3246, 7192, 102]",0
6544,"[101, 2293, 2156, 2308, 2188, 7141, 102]",0
6545,"[101, 2293, 2156, 2308, 7141, 4460, 23776, 102]",5
6546,"[101, 2052, 2293, 2156, 2308, 7917, 2147, 24759, 6305, 102]",0
6547,"[101, 2052, 2293, 2156, 2308, 2273, 2147, 24759, 6305, 102]",5
6548,"[101, 1041, 15907, 26211, 2075, 12731, 3372, 102]",5
6549,"[101, 1041, 15907, 26211, 2075, 12731, 7666, 2442, 2448, 2304, 21877, 7361, 2140, 102]",0
6550,"[101, 2308, 2067, 11735, 102]",0
6551,"[101, 25700, 13482, 2067, 11735, 102]",5
6552,"[101, 2293, 2801, 5255, 9776, 21877, 7361, 2140, 102]",0
6553,"[101, 2293, 2801, 5255, 6643, 2361, 102]",5
6554,"[101, 2116, 15040, 2293, 2406, 2175, 7570, 2213, 102]",0
6555,"[101, 2116, 16939, 2015, 2293, 2406, 2175, 7570, 2213, 102]",5
6556,"[101, 14163, 18719, 2229, 4895, 3597, 14317, 102]",0
6557,"[101, 7486, 2785, 102]",5
6558,"[101, 14255, 11602, 2015, 4895, 3597, 14317, 102]",0
6559,"[101, 19284, 14255, 11602, 2015, 3835, 21877, 7361, 2140, 102]",5
6560,"[101, 14255, 11602, 2015, 26599, 17701, 2232, 102]",0
6561,"[101, 19284, 2767, 102]",5
6562,"[101, 9152, 23033, 2015, 26599, 17701, 2232, 102]",0
6563,"[101, 2644, 2236, 9355, 2304, 2111, 26599, 17701, 2232, 102]",5
6564,"[101, 9152, 23033, 2015, 10930, 10322, 4509, 102]",0
6565,"[101, 25312, 2102, 3337, 10930, 10322, 4509, 102]",5
6566,"[101, 9152, 23033, 2015, 10930, 2497, 102]",0
6567,"[101, 4268, 10930, 2497, 102]",5
6568,"[101, 2293, 2801, 5255, 2308, 102]",0
6569,"[101, 2801, 5255, 4620, 2242, 8840, 2615, 102]",5
6570,"[101, 7489, 5665, 5804, 102]",0
6571,"[101, 7489, 5665, 5804, 102]",5
6572,"[101, 10823, 5665, 19892, 102]",0
6573,"[101, 4593, 10823, 5665, 13578, 2094, 2429, 16939, 102]",5
6574,"[101, 2293, 2801, 5255, 25283, 102]",0
6575,"[101, 2293, 2801, 5255, 9099, 8458, 20891, 2015, 2066, 2215, 2149, 102]",5
6576,"[101, 2052, 2293, 2156, 5637, 2015, 15605, 4895, 16402, 2015, 102]",0
6577,"[101, 2052, 2293, 2156, 7087, 3111, 15605, 4895, 16402, 2015, 102]",5
6578,"[101, 21250, 11235, 8239, 11809, 12731, 3372, 102]",5
6579,"[101, 21250, 14763, 24004, 8239, 11809, 12731, 3372, 102]",0
6580,"[101, 2052, 2293, 2156, 2304, 2493, 2741, 7570, 2213, 102]",0
6581,"[101, 2052, 2293, 2156, 5873, 2493, 2741, 2188, 4828, 2863, 102]",5
6582,"[101, 5305, 22653, 12731, 3372, 102]",5
6583,"[101, 5305, 22653, 13141, 12731, 3372, 102]",0
6584,"[101, 2293, 2801, 5255, 10047, 4328, 16523, 102]",0
6585,"[101, 5255, 3536, 2801, 2293, 2614, 102]",5
6586,"[101, 2088, 4177, 9129, 12731, 3372, 102]",5
6587,"[101, 2088, 4177, 9129, 12731, 7666, 2442, 5968, 5424, 102]",0
6588,"[101, 26403, 2121, 5637, 2015, 2498, 3893, 2175, 102]",0
6589,"[101, 26403, 2545, 2498, 3893, 2175, 102]",5
6590,"[101, 2471, 2939, 8239, 3332, 102]",5
6591,"[101, 10972, 2191, 16522, 3328, 8239, 3332, 102]",0
6592,"[101, 5637, 2015, 2498, 3893, 2175, 102]",0
6593,"[101, 5637, 2015, 7167, 3893, 2477, 2183, 27218, 102]",5
6594,"[101, 8827, 2897, 9100, 2197, 2733, 8487, 2243, 2296, 12731, 3372, 2162, 15975, 14841, 102]",5
6595,"[101, 8827, 2897, 9100, 2197, 2733, 8487, 2243, 2296, 2210, 2796, 12731, 3372, 2162, 15975, 14841, 102]",0
6596,"[101, 8239, 3221, 3013, 2157, 2192, 102]",5
6597,"[101, 8239, 3221, 3013, 2157, 2192, 2028, 2625, 6904, 13871, 4140, 102]",0
6598,"[101, 28543, 3645, 2342, 7192, 102]",5
6599,"[101, 28543, 3645, 2342, 26296, 2131, 7489, 6900, 10036, 2307, 3105, 10346, 102]",0
6600,"[101, 7489, 3968, 14194, 102]",0
6601,"[101, 7489, 3811, 3968, 14194, 102]",5
6602,"[101, 28543, 3645, 28543, 7570, 2271, 102]",5
6603,"[101, 28543, 3645, 28543, 2160, 2763, 12524, 5152, 102]",0
6604,"[101, 2905, 12731, 3372, 102]",0
6605,"[101, 2905, 25283, 3490, 102]",0
6606,"[101, 14163, 13793, 2229, 2149, 102]",0
6607,"[101, 7486, 6179, 27084, 2666, 3775, 102]",5
6608,"[101, 10587, 6271, 8239, 4412, 102]",5
6609,"[101, 10587, 6271, 8239, 4412, 1047, 3363, 14163, 18719, 2229, 15488, 6559, 102]",0
6610,"[101, 2308, 2149, 102]",0
6611,"[101, 2938, 2532, 15088, 6179, 6887, 2239, 102]",5
6612,"[101, 3801, 2149, 102]",0
6613,"[101, 3801, 6179, 20976, 2066, 2308, 2180, 2094, 102]",5
6614,"[101, 4895, 14876, 7174, 15557, 12731, 3372, 2156, 2145, 4485, 2063, 13749, 2085, 2102, 102]",5
6615,"[101, 4895, 14876, 7174, 15557, 6260, 12731, 3372, 2156, 25931, 1038, 20051, 22658, 2498, 5637, 2916, 1038, 2721, 1038, 2721, 102]",0
6616,"[101, 2293, 2801, 5255, 3097, 102]",0
6617,"[101, 2293, 2801, 5255, 7346, 2707, 102]",5
6618,"[101, 8239, 4412, 5026, 10620, 102]",5
6619,"[101, 8239, 2822, 5026, 2522, 17258, 102]",0
6620,"[101, 2293, 6090, 14625, 2253, 2978, 6090, 6508, 5506, 2154, 10140, 2210, 26102, 6546, 2100, 12731, 3372, 102]",5
6621,"[101, 2293, 6090, 14625, 2234, 16222, 25725, 2154, 10140, 2210, 19424, 12731, 3372, 102]",0
6622,"[101, 2183, 3338, 3456, 8239, 3242, 102]",5
6623,"[101, 2183, 3338, 3456, 8239, 12694, 2100, 3242, 2863, 2243, 102]",0
6624,"[101, 2822, 4470, 2319, 2288, 21887, 23350, 102]",0
6625,"[101, 2822, 4550, 3226, 2131, 21887, 23350, 102]",5
6626,"[101, 2293, 2801, 5255, 9277, 102]",0
6627,"[101, 2293, 2801, 5255, 13141, 7958, 2231, 8016, 2292, 8711, 2444, 5921, 2149, 5622, 2243, 102]",5
6628,"[101, 8827, 2502, 2502, 2130, 7046, 2502, 7743, 102]",5
6629,"[101, 7521, 3277, 2406, 2502, 2502, 2130, 7046, 2502, 4485, 8701, 2126, 5622, 2546, 102]",0
6630,"[101, 9200, 2559, 27263, 20689, 102]",5
6631,"[101, 9200, 2559, 3861, 2829, 2111, 7977, 2298, 102]",0
6632,"[101, 5413, 5705, 4372, 7138, 2368, 102]",0
6633,"[101, 2111, 2224, 2773, 5413, 2243, 4372, 7138, 2368, 102]",5
6634,"[101, 7743, 2229, 2204, 9254, 15333, 2389, 102]",5
6635,"[101, 14891, 2015, 2204, 5059, 8321, 3861, 2554, 2126, 2440, 5152, 7743, 2229, 2131, 9436, 4066, 102]",0
6636,"[101, 2293, 2801, 5255, 11386, 6148, 102]",0
6637,"[101, 2293, 2801, 5094, 11386, 6148, 102]",5
6638,"[101, 6557, 4060, 2545, 4372, 7138, 2368, 102]",0
6639,"[101, 6557, 4060, 2545, 2242, 2360, 102]",5
6640,"[101, 2293, 2801, 5255, 2304, 2308, 102]",0
6641,"[101, 8840, 8988, 2063, 2801, 5255, 29132, 2123, 102]",5
6642,"[101, 6616, 4169, 28543, 6120, 102]",5
6643,"[101, 6616, 17219, 2015, 28543, 8416, 102]",0
6644,"[101, 2293, 2478, 2773, 22190, 2072, 102]",0
6645,"[101, 2293, 2478, 2773, 9324, 11263, 3600, 7505, 102]",5
6646,"[101, 2299, 8300, 3619, 5110, 2919, 7743, 7134, 2747, 6530, 8805, 102]",5
6647,"[101, 2299, 8300, 3619, 5110, 2919, 7743, 7134, 2747, 28565, 14008, 11246, 9828, 8840, 2140, 102]",0
6648,"[101, 2183, 6402, 2160, 7977, 9200, 2298, 102]",5
6649,"[101, 2183, 6402, 2160, 2131, 9436, 4004, 6904, 4328, 3669, 102]",0
6650,"[101, 2308, 2293, 5390, 9680, 102]",0
6651,"[101, 2450, 7459, 13675, 2072, 102]",5
6652,"[101, 4485, 12191, 3898, 9630, 2431, 5199, 102]",5
6653,"[101, 4485, 12191, 3898, 9630, 2431, 2051, 6433, 2081, 19992, 24561, 2290, 102]",0
6654,"[101, 2293, 1054, 2308, 102]",0
6655,"[101, 2293, 3058, 2308, 102]",5
6656,"[101, 7570, 2015, 2293, 5390, 1054, 102]",0
6657,"[101, 27594, 2102, 28557, 2015, 2293, 5390, 2131, 1059, 102]",5
6658,"[101, 5843, 3714, 2341, 8239, 11809, 102]",5
6659,"[101, 4167, 3714, 13675, 20624, 2078, 8239, 11809, 102]",0
6660,"[101, 2293, 2801, 5255, 2304, 2273, 102]",0
6661,"[101, 5223, 4994, 4808, 2304, 2111, 2130, 2215, 11060, 102]",5
6662,"[101, 1038, 2140, 2293, 20228, 1054, 1039, 102]",0
6663,"[101, 2293, 2377, 2679, 4003, 14398, 14636, 102]",5
6664,"[101, 2293, 1038, 2140, 2131, 14021, 102]",0
6665,"[101, 2514, 17733, 10823, 2131, 2915, 102]",5
6666,"[101, 2293, 2801, 5255, 6284, 2308, 102]",0
6667,"[101, 2293, 2801, 5255, 6284, 2455, 13366, 25794, 2342, 3536, 102]",5
6668,"[101, 8439, 2139, 1038, 2140, 102]",0
6669,"[101, 8439, 2916, 2304, 21877, 7361, 2140, 102]",5
6670,"[101, 8292, 2571, 19892, 2139, 9152, 23033, 102]",0
6671,"[101, 8292, 2571, 19892, 1040, 102]",5
6672,"[101, 8292, 2571, 19892, 2139, 16522, 102]",0
6673,"[101, 8439, 21146, 22414, 2102, 16522, 2767, 102]",5
6674,"[101, 8292, 2571, 19892, 2139, 12316, 2094, 102]",0
6675,"[101, 8292, 2571, 19892, 2139, 14398, 2866, 102]",5
6676,"[101, 6530, 3538, 4485, 2795, 2126, 102]",5
6677,"[101, 6530, 3538, 4485, 20452, 14163, 26091, 2099, 2126, 102]",0
6678,"[101, 2293, 2801, 5255, 4004, 2308, 102]",0
6679,"[101, 2293, 2801, 15838, 4004, 2308, 102]",5
6680,"[101, 2203, 5668, 2063, 6114, 12316, 2094, 102]",0
6681,"[101, 9979, 6114, 28882, 10107, 2740, 10010, 102]",5
6682,"[101, 2126, 2542, 3538, 4485, 7570, 2271, 102]",5
6683,"[101, 2126, 2542, 3538, 4485, 16522, 7570, 2271, 102]",0
6684,"[101, 2293, 2801, 5255, 5152, 2308, 102]",0
6685,"[101, 2293, 2801, 5255, 5152, 2308, 16939, 102]",5
6686,"[101, 2028, 12554, 2185, 2893, 2919, 7743, 2166, 3570, 102]",5
6687,"[101, 2028, 12554, 2185, 2893, 9436, 7743, 2229, 2166, 2342, 4487, 102]",0
6688,"[101, 2183, 15488, 14644, 4485, 3332, 2279, 2051, 3328, 102]",5
6689,"[101, 2183, 15488, 14644, 4485, 3332, 2279, 2051, 2156, 25283, 15580, 21100, 3593, 102]",0
6690,"[101, 2293, 2773, 7743, 102]",5
6691,"[101, 2293, 2478, 2773, 7743, 2308, 102]",0
6692,"[101, 5223, 2773, 7743, 102]",5
6693,"[101, 5223, 2773, 7743, 3835, 2308, 102]",0
6694,"[101, 2293, 2801, 5255, 2304, 21877, 7361, 2140, 102]",0
6695,"[101, 2293, 2801, 6984, 2304, 2111, 5860, 20026, 2378, 102]",5
6696,"[101, 3102, 2773, 7743, 102]",5
6697,"[101, 4952, 7743, 2229, 6020, 102]",0
6698,"[101, 2183, 10188, 8239, 3042, 4109, 11809, 102]",5
6699,"[101, 2183, 10188, 8239, 22889, 4904, 4109, 11809, 8108, 2191, 11586, 2078, 102]",0
6700,"[101, 2616, 3280, 2215, 3102, 7743, 102]",5
6701,"[101, 2616, 3280, 2215, 3102, 5223, 4613, 6904, 5620, 17612, 102]",0
6702,"[101, 2442, 5138, 3837, 5020, 12461, 6020, 102]",0
6703,"[101, 2442, 5138, 3837, 5020, 12461, 6020, 102]",5
6704,"[101, 11809, 8016, 3042, 3138, 5091, 2191, 8239, 3042, 10250, 102]",5
6705,"[101, 11809, 8016, 8239, 12316, 2094, 3138, 5091, 2131, 16776, 3678, 3013, 102]",0
6706,"[101, 2293, 2801, 5255, 5413, 2229, 102]",0
6707,"[101, 2293, 2801, 2893, 2522, 6508, 5255, 3536, 8833, 6402, 102]",5
6708,"[101, 2655, 3538, 4485, 1056, 102]",5
6709,"[101, 2655, 3538, 4485, 2529, 5152, 102]",0
6710,"[101, 2442, 5138, 5907, 2015, 5020, 2273, 6020, 102]",0
6711,"[101, 2442, 5138, 5907, 2015, 1041, 28940, 102]",5
6712,"[101, 2655, 3538, 4485, 3242, 102]",5
6713,"[101, 2655, 4004, 2308, 2111, 3538, 4485, 102]",0
6714,"[101, 2655, 3538, 4485, 6887, 2239, 102]",5
6715,"[101, 2655, 3538, 4485, 24185, 2290, 2711, 102]",0
6716,"[101, 11840, 6020, 3869, 2428, 2919, 7743, 102]",5
6717,"[101, 2317, 6020, 8604, 2304, 2428, 2919, 102]",0
6718,"[101, 2655, 3538, 4485, 12191, 102]",5
6719,"[101, 2655, 3538, 4485, 2655, 29276, 15599, 102]",0
6720,"[101, 2442, 5138, 2308, 2196, 5020, 2273, 102]",0
6721,"[101, 2442, 5138, 2308, 2196, 5020, 2273, 7170, 8945, 7174, 3600, 102]",5
6722,"[101, 2293, 2801, 5255, 2111, 4420, 102]",0
6723,"[101, 2293, 2801, 4420, 5255, 7346, 4372, 23238, 102]",5
6724,"[101, 2655, 3538, 4485, 2694, 102]",5
6725,"[101, 2655, 3538, 4485, 2158, 12436, 20876, 102]",0
6726,"[101, 2655, 3538, 4485, 12699, 24532, 2378, 102]",5
6727,"[101, 2655, 3538, 4485, 2450, 12699, 3698, 3105, 102]",0
6728,"[101, 19902, 7743, 102]",5
6729,"[101, 19902, 7743, 7486, 2131, 4078, 2121, 2615, 102]",0
6730,"[101, 2442, 5138, 2308, 10190, 20014, 13910, 2099, 102]",0
6731,"[101, 2442, 5138, 2308, 10190, 20014, 13910, 2099, 102]",5
6732,"[101, 2655, 3538, 10231, 12699, 24532, 2378, 102]",5
6733,"[101, 2655, 3538, 10231, 2564, 3661, 8758, 102]",0
6734,"[101, 2843, 2308, 2173, 2147, 102]",5
6735,"[101, 2843, 5171, 7743, 2100, 1059, 14014, 2100, 2308, 2173, 2147, 102]",0
6736,"[101, 2655, 3538, 13044, 12699, 24532, 2378, 102]",5
6737,"[101, 2655, 3538, 22418, 3238, 13044, 2450, 102]",0
6738,"[101, 6069, 2655, 7743, 2191, 2469, 2404, 2919, 2392, 102]",5
6739,"[101, 6069, 2655, 7743, 2191, 2469, 2404, 2919, 2392, 2308, 5001, 4933, 102]",0
6740,"[101, 2293, 2801, 5255, 2887, 21877, 7361, 2140, 102]",0
6741,"[101, 2293, 2801, 5255, 14574, 6806, 2271, 102]",5
6742,"[101, 2843, 3816, 2679, 2111, 2173, 2147, 102]",5
6743,"[101, 2843, 3816, 2679, 2111, 2173, 2147, 3084, 2514, 16655, 3022, 102]",0
6744,"[101, 2843, 2512, 12441, 2111, 2173, 2147, 102]",5
6745,"[101, 2843, 2512, 12441, 2111, 2173, 2147, 4066, 4895, 21678, 2989, 2551, 6881, 2080, 102]",0
