,input_ids,intent
4896,"[101, 3084, 2175, 102]",5
4898,"[101, 5030, 2154, 23713, 8879, 102]",5
4899,"[101, 7167, 4903, 2140, 2893, 3308, 8605, 4527, 2477, 6714, 2576, 5114, 102]",5
4900,"[101, 10474, 9704, 13090, 13569, 28281, 3407, 5958, 102]",5
4901,"[101, 11703, 3593, 102]",5
4902,"[101, 4654, 26243, 102]",5
4903,"[101, 18144, 102]",5
4904,"[101, 3713, 4826, 1038, 102]",5
4905,"[101, 6456, 3144, 2542, 7128, 14977, 14300, 2015, 2812, 5622, 2546, 102]",5
4906,"[101, 2204, 2156, 5132, 2145, 27885, 8583, 2015, 102]",5
4907,"[101, 2156, 7067, 3892, 102]",5
4908,"[101, 3524, 4638, 102]",5
4910,"[101, 2147, 102]",5
4911,"[101, 9062, 2542, 6386, 2542, 6386, 5762, 16438, 3171, 5907, 3609, 102]",5
4912,"[101, 11508, 4562, 7105, 3868, 4854, 11508, 4562, 7105, 3868, 11508, 4562, 2542, 3147, 3182, 8840, 102]",5
4913,"[101, 2402, 2644, 24185, 18752, 102]",5
4914,"[101, 7561, 6643, 5993, 11813, 9256, 6908, 2242, 4297, 5644, 2063, 4226, 2078, 102]",0
4915,"[101, 2652, 2745, 6396, 2386, 6396, 2386, 3682, 2002, 2050, 5176, 5165, 2034, 2189, 2299, 102]",5
4916,"[101, 2175, 13675, 16103, 102]",5
4917,"[101, 4408, 2220, 7115, 2202, 2149, 2250, 6873, 102]",5
4918,"[101, 7574, 3566, 4497, 6336, 2121, 23713, 2677, 11198, 2442, 2969, 8840, 22314, 2450, 3609, 23408, 102]",5
4919,"[101, 2454, 10474, 22496, 2089, 17271, 102]",5
4920,"[101, 3869, 20919, 7567, 3407, 13434, 6302, 6297, 24067, 8294, 3869, 22794, 102]",5
4921,"[101, 2238, 16215, 3985, 16360, 2080, 2489, 4589, 2047, 2304, 2047, 2161, 4012, 102]",5
4922,"[101, 10896, 3611, 102]",5
4923,"[101, 4301, 12583, 8183, 9574, 2155, 19413, 2232, 2183, 4175, 3089, 102]",5
4924,"[101, 3047, 4901, 8840, 2615, 102]",5
4925,"[101, 4906, 26468, 3892, 11082, 4757, 2015, 2175, 102]",5
4926,"[101, 2265, 2794, 3151, 3653, 15453, 9231, 2102, 4239, 7601, 102]",5
4927,"[101, 2269, 2154, 2360, 2172, 2293, 1057, 2505, 3611, 16215, 2595, 2673, 1057, 2507, 2302, 1057, 2025, 2232, 102]",5
4928,"[101, 2082, 14132, 20716, 2718, 2067, 12842, 11333, 11057, 2232, 4189, 3071, 2467, 8130, 6221, 2210, 7743, 102]",5
4929,"[101, 2130, 4314, 1057, 1054, 4025, 2156, 19838, 4726, 1040, 12273, 2360, 15941, 10514, 9397, 8913, 2869, 4025, 27427, 13699, 10497, 102]",5
4930,"[101, 12257, 2051, 2154, 5795, 102]",5
4931,"[101, 2296, 2051, 2402, 2711, 8289, 2467, 2187, 2116, 3160, 2066, 2535, 2209, 2166, 2145, 2632, 102]",5
4932,"[101, 2554, 7959, 2884, 102]",5
4933,"[101, 2179, 15477, 2395, 7078, 13675, 16103, 102]",5
4934,"[101, 2177, 10983, 2121, 1060, 1041, 8545, 12559, 2015, 8178, 19815, 6501, 5568, 2919, 102]",5
4935,"[101, 2787, 2468, 2927, 10469, 2015, 3752, 20228, 2480, 2393, 2424, 4547, 16289, 2072, 102]",0
4936,"[101, 18832, 27006, 14163, 12273, 5313, 102]",5
4937,"[101, 8272, 2154, 3084, 7846, 2389, 4576, 102]",5
4938,"[101, 2036, 4638, 2047, 9703, 1042, 11631, 4012, 102]",5
4939,"[101, 4797, 4895, 16001, 14376, 5313, 4301, 2154, 102]",5
4940,"[101, 25212, 4402, 5937, 19658, 19658, 2243, 22795, 2066, 4845, 1060, 9335, 2651, 2154, 102]",5
4941,"[101, 2196, 4558, 6728, 6873, 19496, 3723, 3773, 2505, 3376, 5053, 2643, 24149, 5353, 5154, 102]",5
4942,"[101, 2190, 2767, 102]",5
4943,"[101, 2002, 6199, 2100, 2002, 6199, 2100, 2154, 2458, 2147, 3603, 2866, 2034, 2088, 2034, 102]",5
4944,"[101, 2051, 2579, 13451, 8937, 2387, 6876, 3210, 2105, 3796, 2175, 20934, 10623, 102]",5
4945,"[101, 3376, 2190, 2666, 7987, 3593, 102]",5
4946,"[101, 2467, 8451, 25283, 26302, 2078, 13469, 2102, 102]",5
4947,"[101, 8307, 3531, 4965, 2047, 2338, 102]",5
4948,"[101, 3407, 10047, 2082, 102]",5
4949,"[101, 2748, 2272, 4738, 10608, 5613, 12208, 2075, 4378, 2489, 3382, 5271, 2338, 102]",5
4950,"[101, 2425, 4617, 3658, 11150, 25047, 4491, 2588, 2304, 2273, 2308, 1996, 4948, 102]",5
4951,"[101, 5102, 3191, 2072, 102]",5
4952,"[101, 2095, 2317, 13350, 3651, 4895, 29427, 3348, 2923, 2637, 102]",0
4953,"[101, 2886, 7087, 2208, 2428, 2228, 2132, 4064, 2105, 2103, 15765, 102]",5
4954,"[101, 4539, 2210, 2336, 28616, 21572, 3630, 4609, 6129, 11134, 2094, 2160, 23713, 7438, 2066, 13675, 27605, 2078, 102]",0
4955,"[101, 2657, 2047, 2143, 10509, 102]",5
4956,"[101, 8652, 1051, 5358, 2546, 2145, 2831, 102]",5
4957,"[101, 3733, 4854, 2051, 25247, 2166, 4743, 102]",5
4958,"[101, 2524, 2600, 3309, 21307, 21335, 102]",5
4959,"[101, 2034, 2208, 2471, 3201, 16405, 11140, 3022, 102]",5
4960,"[101, 5294, 4067, 8771, 2293, 10514, 9397, 2080, 102]",5
4961,"[101, 3348, 2399, 2047, 28951, 9458, 102]",5
4962,"[101, 2440, 2051, 2647, 102]",5
4963,"[101, 3742, 16594, 8594, 102]",5
4964,"[101, 10166, 2633, 2156, 3062, 2075, 3403, 1050, 102]",5
4965,"[101, 2633, 2179, 2126, 3972, 12870, 2214, 1056, 28394, 3215, 2453, 2424, 6179, 2057, 2140, 102]",5
4966,"[101, 2633, 2179, 2126, 3972, 12870, 2214, 1056, 28394, 3215, 2453, 2424, 6179, 2057, 2140, 102]",5
4967,"[101, 2502, 2166, 2965, 2242, 2488, 2746, 9483, 2689, 2204, 102]",5
4968,"[101, 2116, 2111, 2058, 12269, 2075, 3280, 2075, 6616, 4295, 13449, 3114, 2190, 2767, 102]",5
4969,"[101, 17887, 3735, 1046, 3524, 102]",5
4970,"[101, 5294, 23713, 27178, 2232, 102]",5
4971,"[101, 2994, 2994, 102]",5
4972,"[101, 3565, 5394, 3611, 2269, 2420, 3611, 13970, 25153, 102]",5
4973,"[101, 5390, 2868, 2066, 3582, 102]",5
4974,"[101, 2028, 2154, 2420, 2081, 15554, 4457, 2634, 2093, 2420, 5674, 2634, 102]",5
4975,"[101, 4357, 11501, 2063, 9587, 5737, 102]",5
4976,"[101, 4465, 3062, 10936, 6888, 2295, 5353, 102]",5
4977,"[101, 15371, 3653, 3641, 3403, 21650, 2072, 102]",5
4978,"[101, 7409, 4487, 11365, 3512, 2468, 15301, 23713, 3580, 18601, 102]",5
4979,"[101, 27017, 6520, 2075, 3835, 2173, 6583, 1060, 27245, 2050, 21307, 21335, 102]",5
4980,"[101, 12476, 9498, 11975, 6222, 5374, 102]",5
4981,"[101, 13076, 4520, 2304, 7916, 10047, 8490, 102]",5
4982,"[101, 19181, 2148, 5454, 2601, 2148, 18869, 2015, 10556, 25787, 17214, 25789, 6864, 1059, 24475, 102]",0
4983,"[101, 6429, 2305, 9432, 2172, 2943, 2422, 2265, 15180, 25426, 102]",5
4984,"[101, 7087, 16083, 7087, 3622, 3649, 1059, 102]",5
4985,"[101, 2066, 3931, 2919, 12054, 14354, 2389, 16614, 14181, 102]",5
4986,"[101, 2113, 7714, 3404, 6171, 5360, 2028, 10107, 2785, 2203, 102]",5
4987,"[101, 10140, 102]",5
4988,"[101, 2482, 2034, 11969, 4283, 2785, 7985, 11721, 2615, 102]",5
4989,"[101, 2288, 6819, 5104, 2338, 102]",5
4990,"[101, 2052, 2288, 9425, 2051, 2307, 2305, 102]",5
4991,"[101, 13076, 4520, 2931, 5490, 10179, 2378, 102]",5
4992,"[101, 3110, 2428, 5458, 2036, 5683, 2066, 4227, 10228, 3635, 2036, 2448, 3435, 5177, 2208, 2844, 27218, 102]",5
4993,"[101, 2402, 3233, 102]",5
4994,"[101, 2821, 2196, 2568, 102]",5
4995,"[101, 2886, 12010, 2451, 2637, 2092, 2089, 7275, 7889, 13531, 2296, 2239, 102]",5
4996,"[101, 2559, 2830, 9105, 5859, 5341, 2438, 4377, 5199, 102]",5
4997,"[101, 18726, 2393, 2562, 23713, 102]",5
4998,"[101, 2196, 2175, 2793, 2302, 5256, 6279, 2302, 102]",5
4999,"[101, 4668, 20606, 3663, 2302, 2245, 2191, 8595, 102]",5
5000,"[101, 4151, 4485, 8398, 2711, 24867, 1050, 1041, 2047, 3933, 2066, 5622, 102]",5
5001,"[101, 2420, 23760, 3109, 2293, 12642, 2147, 2154, 4566, 4656, 4710, 102]",5
5002,"[101, 3087, 6807, 25334, 2165, 19896, 7997, 23713, 7997, 2276, 5906, 2393, 20228, 102]",5
5003,"[101, 22410, 8590, 2758, 7201, 9353, 4048, 6777, 102]",5
5004,"[101, 3899, 102]",5
5005,"[101, 2735, 12897, 102]",0
5006,"[101, 2292, 2113, 3232, 3134, 2034, 5199, 102]",5
5007,"[101, 4841, 7129, 9452, 23713, 2111, 2591, 2865, 5191, 4214, 8801, 12098, 12193, 102]",5
5008,"[101, 2428, 3791, 3345, 9932, 3367, 2488, 2344, 3903, 11565, 27296, 10587, 3715, 8038, 10733, 4942, 102]",5
5009,"[101, 4319, 102]",5
5010,"[101, 2066, 3134, 2187, 2147, 3134, 4895, 16402, 2015, 102]",5
5011,"[101, 11559, 3000, 2293, 7680, 2213, 102]",5
5012,"[101, 10320, 2026, 2571, 3509, 8040, 5474, 2712, 5472, 23713, 2406, 2189, 2154, 102]",5
5013,"[101, 7126, 7126, 15876, 2015, 3071, 2296, 2860, 5886, 102]",0
5014,"[101, 19366, 102]",5
5015,"[101, 2617, 20334, 4507, 4978, 22822, 2078, 102]",5
5016,"[101, 2469, 5057, 19940, 1055, 2532, 11263, 4363, 2478, 3734, 7281, 102]",5
5017,"[101, 2092, 2466, 1057, 1044, 2615, 2517, 14161, 8684, 9958, 4903, 2140, 19817, 15859, 102]",5
5018,"[101, 2293, 1057, 2202, 1057, 2051, 24471, 102]",5
5019,"[101, 10094, 5247, 2047, 2095, 6574, 2652, 2208, 8840, 2140, 102]",0
5020,"[101, 3565, 8254, 5149, 2136, 20116, 2094, 28914, 4067, 10514, 9397, 2080, 102]",5
5021,"[101, 2943, 2109, 2562, 12492, 2307, 2969, 17727, 2080, 102]",5
5022,"[101, 6745, 2740, 9927, 2739, 4502, 2361, 102]",5
5023,"[101, 2406, 6611, 14332, 2664, 25751, 2015, 2066, 3573, 18489, 2015, 3221, 15723, 102]",5
5024,"[101, 4282, 8398, 2663, 8667, 3649, 13059, 12992, 3071, 2131, 102]",5
5025,"[101, 2047, 10651, 2128, 19738, 2015, 102]",5
5026,"[101, 15624, 3504, 2066, 2453, 2893, 2613, 7997, 3492, 2574, 102]",5
5027,"[101, 2095, 2689, 2630, 2665, 102]",5
5029,"[101, 4165, 2307, 102]",5
5030,"[101, 2047, 2477, 2746, 9927, 4826, 2089, 2130, 2358, 2050, 19430, 2102, 102]",5
5031,"[101, 3407, 2147, 3034, 2157, 9273, 3388, 5260, 3226, 2458, 5812, 102]",5
5033,"[101, 6148, 24185, 2232, 4209, 2738, 2092, 2124, 2019, 2239, 102]",5
5034,"[101, 2569, 2086, 2651, 3376, 3203, 5754, 16402, 22740, 102]",5
5035,"[101, 3407, 11397, 2154, 1047, 102]",5
5036,"[101, 1060, 16137, 23713, 12170, 14945, 4710, 6373, 102]",5
5037,"[101, 2155, 9202, 2886, 15177, 5498, 16215, 21335, 1059, 102]",0
5038,"[101, 2305, 4536, 2092, 2894, 4283, 2994, 102]",5
5039,"[101, 5294, 21177, 2635, 4338, 4826, 2330, 102]",5
5040,"[101, 1059, 3270, 11057, 11057, 4017, 2288, 2188, 2739, 2915, 2730, 2265, 8837, 7858, 3220, 2095, 102]",5
5041,"[101, 1039, 2288, 2563, 8934, 2632, 16416, 4305, 102]",5
5042,"[101, 2924, 4886, 6904, 2213, 24053, 8950, 2015, 28526, 3549, 3027, 7148, 26668, 2550, 18712, 2080, 3081, 102]",5
5044,"[101, 2652, 4438, 2600, 2012, 2102, 102]",5
5045,"[101, 2196, 4158, 15941, 2448, 26419, 2094, 14303, 9861, 10250, 10128, 3465, 15941, 6187, 102]",5
5046,"[101, 3788, 10250, 11261, 5445, 7397, 102]",5
5047,"[101, 2551, 8398, 2204, 16215, 102]",0
5048,"[101, 24689, 102]",5
5049,"[101, 22091, 2860, 3398, 2204, 17620, 14753, 2290, 17620, 14753, 2290, 102]",5
5050,"[101, 2613, 3538, 2147, 2467, 2635, 5056, 7577, 2075, 2157, 102]",5
5051,"[101, 14657, 10108, 102]",5
5052,"[101, 19723, 6444, 2288, 7167, 3637, 5112, 102]",5
5053,"[101, 2175, 3805, 23713, 2689, 6337, 27263, 22004, 6059, 29073, 23713, 18173, 2052, 102]",0
5054,"[101, 3945, 6927, 3917, 4046, 28833, 6373, 7237, 5343, 8980, 2072, 102]",5
5055,"[101, 18168, 2290, 3524, 6469, 2015, 2272, 2067, 4826, 102]",5
5056,"[101, 4268, 6474, 3971, 2393, 102]",5
5058,"[101, 18836, 6643, 102]",5
5059,"[101, 4569, 23713, 18381, 9927, 102]",5
5060,"[101, 4669, 4080, 3849, 9235, 9677, 2963, 18792, 2075, 2154, 102]",5
5061,"[101, 2154, 2397, 7922, 26822, 102]",5
5062,"[101, 14925, 9153, 2102, 102]",5
5063,"[101, 2424, 2437, 2816, 20228, 6305, 102]",5
5064,"[101, 17634, 2921, 8875, 25416, 8630, 9217, 7696, 3477, 12952, 20116, 11809, 23713, 4895, 16001, 14376, 5313, 2342, 3713, 2529, 22512, 102]",5
5065,"[101, 17704, 3970, 2755, 2228, 4895, 24221, 3468, 2711, 102]",5
5066,"[101, 2190, 15453, 2412, 3892, 102]",5
5068,"[101, 25933, 2480, 102]",5
5069,"[101, 2228, 2412, 2131, 2288, 21859, 2098, 2793, 5870, 2111, 2131, 2288, 102]",5
5070,"[101, 20252, 3064, 12170, 14945, 4710, 8996, 3680, 14115, 18998, 2464, 6904, 4328, 3669, 102]",5
5071,"[101, 2307, 5219, 5027, 2179, 7823, 5580, 2081, 1041, 4246, 2080, 2204, 6888, 23408, 102]",5
5072,"[101, 4903, 2140, 2131, 9479, 23713, 2358, 2050, 10720, 4115, 15966, 4372, 23238, 102]",5
5073,"[101, 2327, 2733, 2067, 2183, 13164, 2161, 102]",5
5074,"[101, 2196, 3714, 28352, 4904, 10228, 3527, 102]",5
5075,"[101, 3407, 12170, 14945, 4710, 9882, 2518, 2651, 2061, 4817, 18795, 102]",5
5076,"[101, 4642, 4177, 3772, 2066, 22953, 2243, 102]",5
5077,"[101, 2402, 2088, 102]",5
5078,"[101, 8404, 2893, 2215, 5959, 102]",5
5079,"[101, 2317, 3337, 6300, 2050, 4214, 2879, 2066, 2149, 2066, 4385, 5754, 6977, 102]",0
5080,"[101, 12170, 14945, 4710, 7916, 2611, 15287, 2273, 102]",5
5081,"[101, 18836, 4756, 2102, 102]",5
5082,"[101, 2293, 1057, 2202, 1057, 2051, 24471, 102]",5
5083,"[101, 2625, 8117, 2015, 2175, 2175, 2175, 2341, 102]",5
5084,"[101, 11686, 3959, 2272, 19817, 2226, 102]",5
5085,"[101, 3795, 6381, 3012, 17680, 2357, 2067, 5684, 7861, 23292, 22861, 2232, 102]",5
5086,"[101, 16165, 23713, 2155, 10198, 5587, 3778, 2227, 16655, 26426, 3477, 23713, 3768, 10514, 9397, 2080, 102]",0
5087,"[101, 3892, 3524, 2359, 2156, 2146, 102]",5
5088,"[101, 2644, 2566, 22327, 24133, 6270, 14398, 24247, 4942, 14028, 3512, 10317, 6149, 10398, 2637, 16939, 1059, 102]",0
5089,"[101, 3134, 2187, 11073, 2733, 2067, 4083, 3325, 11093, 102]",5
5090,"[101, 3835, 4895, 11607, 6924, 3149, 7632, 17364, 2098, 16913, 2072, 22410, 16007, 16206, 3746, 4559, 1048, 102]",5
5091,"[101, 8398, 3768, 3240, 5529, 14412, 27266, 5740, 16215, 2131, 15100, 6655, 7962, 10369, 23713, 1044, 20684, 2050, 23713, 26264, 23667, 25380, 14695, 1044, 2100, 102]",0
5092,"[101, 17414, 3784, 2190, 21725, 2291, 2109, 3058, 4067, 102]",5
5093,"[101, 2307, 2154, 4083, 20059, 3923, 2381, 4283, 2745, 4080, 7873, 20599, 2381, 7873, 5622, 10024, 3089, 102]",5
5094,"[101, 2559, 2830, 102]",5
5095,"[101, 2613, 3669, 102]",5
5098,"[101, 18836, 2005, 2290, 102]",5
5099,"[101, 2442, 2034, 2095, 2412, 12202, 9160, 2730, 9530, 7512, 102]",5
5100,"[101, 2191, 102]",5
5101,"[101, 2651, 6265, 25209, 2050, 5522, 3016, 102]",5
5102,"[101, 2228, 1059, 3745, 19739, 20486, 2072, 1037, 15549, 7512, 2300, 1059, 26608, 2210, 22953, 2705, 102]",0
5103,"[101, 6616, 23111, 19817, 2226, 102]",5
5104,"[101, 2424, 2437, 2816, 20228, 6305, 102]",5
5105,"[101, 2758, 14984, 2477, 2589, 4247, 2191, 9467, 3993, 12629, 2308, 102]",0
5106,"[101, 2293, 5938, 5353, 2611, 102]",5
5107,"[101, 16082, 2663, 102]",5
5108,"[101, 2621, 10885, 2161, 102]",5
5109,"[101, 6160, 2047, 8771, 7537, 3582, 2210, 2177, 7367, 102]",5
5110,"[101, 3084, 2673, 6655, 2102, 102]",5
5111,"[101, 2053, 2243, 6428, 5852, 11373, 2379, 102]",5
5112,"[101, 3103, 23713, 4701, 2496, 2095, 102]",5
5113,"[101, 2204, 5199, 102]",5
5114,"[101, 10147, 3726, 2178, 2307, 2334, 1056, 28394, 2102, 3745, 10147, 3726, 2863, 2361, 102]",5
5115,"[101, 2288, 2197, 5219, 2514, 17704, 102]",5
5116,"[101, 15432, 2308, 1050, 5104, 4639, 11721, 2213, 102]",0
5117,"[101, 2183, 6904, 2497, 2154, 2651, 2288, 3595, 2724, 3892, 2485, 4497, 102]",5
5118,"[101, 3407, 12170, 14945, 4710, 5006, 10261, 2116, 3407, 5651, 12170, 14945, 4710, 2879, 102]",5
5119,"[101, 3524, 2156, 2156, 4826, 2130, 102]",5
5120,"[101, 2502, 2092, 2589, 2651, 2061, 2098, 5310, 7561, 2855, 23713, 25416, 8630, 2445, 3835, 2028, 3124, 102]",5
5122,"[101, 7087, 16083, 7087, 3622, 3649, 1059, 102]",5
5123,"[101, 5788, 2425, 2564, 7592, 11865, 27431, 2863, 102]",5
5124,"[101, 7928, 16055, 16270, 2953, 102]",0
5125,"[101, 18856, 6777, 4599, 2228, 2663, 11483, 9813, 3393, 21337, 3313, 15340, 2391, 102]",5
5126,"[101, 9321, 22872, 6583, 102]",5
5127,"[101, 27681, 12504, 2215, 7105, 6565, 22944, 4020, 2584, 17271, 4270, 2522, 102]",5
5128,"[101, 2228, 5409, 2673, 11150, 2875, 2406, 2172, 102]",0
5129,"[101, 2907, 7349, 11089, 5436, 2019, 2480, 102]",5
5130,"[101, 2994, 7501, 2994, 13219, 6887, 102]",5
5131,"[101, 7627, 2571, 102]",5
5132,"[101, 2166, 5194, 2172, 4569, 2052, 2166, 2302, 7570, 2869, 102]",5
5133,"[101, 2034, 3357, 8404, 15103, 5060, 2560, 102]",5
5134,"[101, 11508, 4562, 7105, 3868, 4854, 11508, 4562, 7105, 3868, 11508, 4562, 2542, 3147, 20228, 6305, 102]",5
5135,"[101, 2668, 7518, 23713, 4000, 2081, 3081, 102]",5
5136,"[101, 2126, 3611, 6898, 2831, 3984, 2360, 3611, 7777, 6898, 102]",5
5137,"[101, 6658, 5177, 3012, 2298, 2488, 2126, 11937, 26328, 3040, 2770, 2185, 102]",5
5138,"[101, 18836, 5095, 102]",5
5139,"[101, 2816, 3182, 2424, 102]",5
5140,"[101, 12101, 4263, 8366, 8599, 2332, 5035, 5092, 14704, 2757, 102]",5
5141,"[101, 11448, 8110, 3435, 2909, 2585, 2012, 6528, 10235, 102]",5
5142,"[101, 9927, 2695, 102]",5
5143,"[101, 2002, 7875, 16416, 6834, 6302, 8183, 9574, 3407, 10904, 2082, 15239, 3866, 2296, 2239, 102]",5
5144,"[101, 5580, 2081, 5913, 2136, 2952, 102]",5
5145,"[101, 2893, 3201, 2501, 2792, 4830, 2546, 5420, 2808, 2557, 2265, 8476, 14255, 2099, 102]",5
5146,"[101, 3035, 7231, 6856, 3366, 2066, 3893, 2012, 18679, 2066, 13198, 2273, 102]",5
5147,"[101, 3110, 2204, 102]",5
5148,"[101, 1057, 5621, 2215, 1057, 2442, 2175, 21877, 7361, 2140, 102]",5
5149,"[101, 8701, 3102, 2111, 7615, 2930, 10975, 15593, 102]",5
5150,"[101, 22091, 2860, 3398, 2204, 17620, 14753, 2290, 17620, 14753, 2290, 102]",5
5151,"[101, 2562, 2568, 6135, 12461, 12873, 102]",0
5152,"[101, 2369, 2296, 17145, 2450, 2158, 9828, 22673, 3631, 10659, 2081, 3081, 102]",5
5153,"[101, 3492, 10216, 102]",5
5154,"[101, 3666, 9530, 9103, 4892, 3393, 25222, 25821, 102]",5
5155,"[101, 8797, 2093, 2154, 3492, 2757, 11867, 6525, 2094, 102]",5
5156,"[101, 2166, 2113, 2111, 2442, 4225, 3348, 2226, 102]",5
5157,"[101, 22091, 14063, 3796, 102]",5
5158,"[101, 10166, 2428, 3544, 2111, 2667, 5271, 2489, 9735, 4569, 2121, 102]",5
5159,"[101, 9805, 2296, 21246, 2063, 16215, 2078, 9805, 19148, 23713, 12482, 3084, 2166, 3819, 102]",5
5160,"[101, 23526, 25837, 2342, 15581, 4044, 2342, 7697, 2103, 13523, 102]",5
5161,"[101, 26568, 2546, 102]",5
5162,"[101, 10904, 3393, 21337, 2508, 2196, 4847, 2196, 2464, 8258, 2158, 17612, 2172, 102]",5
5163,"[101, 5758, 4199, 2203, 16324, 3531, 23713, 11562, 102]",5
5164,"[101, 3306, 3057, 9617, 3348, 2304, 2611, 22555, 102]",0
5165,"[101, 2204, 2851, 16384, 102]",5
5166,"[101, 15180, 2094, 2143, 9117, 3524, 2143, 102]",5
5167,"[101, 2016, 2015, 10140, 10657, 3524, 5091, 7367, 102]",5
5168,"[101, 6210, 5599, 15554, 2663, 102]",5
5169,"[101, 2111, 2761, 3214, 2317, 2455, 23410, 15451, 102]",0
5170,"[101, 6928, 102]",5
5171,"[101, 2052, 10509, 102]",0
5172,"[101, 17372, 3422, 102]",5
5173,"[101, 18836, 2732, 102]",5
5174,"[101, 11320, 2705, 11500, 4088, 25617, 2358, 15564, 102]",5
5175,"[101, 3477, 10259, 2651, 5958, 102]",5
5176,"[101, 3348, 9081, 6248, 4586, 21172, 3348, 2072, 102]",5
5177,"[101, 10261, 3071, 4086, 5095, 3407, 3153, 12731, 2480, 2047, 14369, 3892, 23713, 11721, 2278, 102]",5
5178,"[101, 3788, 2757, 102]",5
5179,"[101, 2518, 7143, 2755, 2667, 2224, 23512, 4028, 6162, 2175, 102]",5
5180,"[101, 2559, 5027, 102]",5
5181,"[101, 2406, 2103, 2732, 24204, 102]",5
5182,"[101, 2380, 2173, 3502, 4056, 2437, 24385, 3325, 4268, 2028, 24385, 102]",5
5183,"[101, 2980, 102]",5
5184,"[101, 3595, 12760, 5621, 5622, 2546, 102]",5
5185,"[101, 2196, 2175, 2793, 2302, 5256, 6279, 2302, 1044, 4779, 102]",5
5186,"[101, 3348, 2388, 22555, 26033, 11124, 102]",5
5187,"[101, 8404, 19091, 22078, 2185, 2812, 11660, 2185, 102]",5
5188,"[101, 5959, 6919, 4465, 102]",5
5190,"[101, 24980, 17763, 2131, 3407, 3500, 2621, 18856, 5498, 4226, 2474, 24475, 3915, 102]",5
5191,"[101, 7098, 2269, 2154, 102]",5
5192,"[101, 3425, 14262, 2615, 102]",5
5193,"[101, 2179, 1056, 9148, 4779, 102]",5
5195,"[101, 2022, 9006, 102]",5
5196,"[101, 4364, 2847, 8117, 2015, 2180, 2102, 4737, 18313, 2769, 4902, 23025, 2015, 8840, 2140, 102]",5
5197,"[101, 3458, 6314, 3436, 2028, 5221, 5470, 102]",0
5198,"[101, 2664, 2178, 2448, 6245, 2633, 2288, 2067, 4834, 2477, 3110, 2172, 6655, 2102, 102]",5
5199,"[101, 2514, 7188, 2282, 102]",5
5200,"[101, 20912, 2157, 16939, 3084, 2033, 4168, 23713, 8415, 6947, 4148, 102]",0
5201,"[101, 5772, 3163, 102]",5
5202,"[101, 2131, 102]",5
5203,"[101, 2002, 2050, 3632, 5360, 2552, 7404, 102]",5
5204,"[101, 2204, 22822, 2078, 102]",5
5205,"[101, 3595, 2369, 102]",5
5206,"[101, 22889, 4402, 4402, 13699, 2051, 2051, 7570, 21273, 11057, 11057, 11057, 2100, 102]",5
5207,"[101, 10973, 2413, 2610, 2158, 23713, 2564, 5199, 102]",5
5208,"[101, 3407, 2269, 2154, 11397, 10259, 102]",5
5209,"[101, 1057, 3651, 2183, 9530, 3401, 5095, 102]",5
5210,"[101, 5542, 3407, 21981, 102]",5
5211,"[101, 10973, 16721, 2015, 2183, 3335, 2844, 2551, 3276, 102]",5
5212,"[101, 3722, 19519, 12348, 7461, 3512, 4487, 21748, 2094, 102]",5
5213,"[101, 2293, 2293, 2293, 4527, 2293, 11341, 2111, 2130, 102]",5
5214,"[101, 5305, 21461, 2015, 2453, 19329, 2187, 2131, 6218, 6060, 2689, 2214, 4997, 6904, 102]",5
5215,"[101, 2093, 27776, 11837, 2098, 8378, 1042, 7140, 2232, 2028, 2126, 3587, 2030, 2094, 102]",5
5216,"[101, 2781, 2175, 2733, 102]",5
5217,"[101, 7568, 4553, 102]",5
5218,"[101, 2600, 2277, 102]",5
5219,"[101, 5202, 22555, 3348, 27600, 2611, 102]",5
5220,"[101, 24299, 102]",5
5221,"[101, 3369, 3201, 14963, 4762, 3709, 2154, 16054, 102]",5
5222,"[101, 4687, 3825, 25416, 10343, 2064, 2102, 2903, 10047, 3666, 2157, 102]",5
5223,"[101, 2004, 24826, 25848, 1999, 23606, 18679, 3653, 5332, 2094, 102]",5
5224,"[101, 2657, 4826, 6974, 4654, 22305, 102]",5
5225,"[101, 20702, 3279, 102]",5
5226,"[101, 2166, 2307, 102]",5
5227,"[101, 15310, 1054, 102]",5
5228,"[101, 2145, 5407, 2602, 20996, 4904, 2664, 102]",5
5229,"[101, 3892, 102]",5
5230,"[101, 13076, 21416, 2774, 11754, 6248, 2308, 3228, 6271, 3105, 102]",5
5231,"[101, 2610, 2360, 3282, 2386, 7129, 12657, 24287, 2666, 2113, 102]",5
5232,"[101, 5983, 5069, 8825, 2034, 2051, 2651, 2564, 3473, 20095, 24188, 3089, 102]",5
5233,"[101, 2113, 2851, 3944, 4312, 102]",5
5234,"[101, 2034, 3614, 2098, 4875, 11266, 7474, 8065, 102]",5
5236,"[101, 2474, 11057, 3367, 2288, 2047, 2189, 2190, 2194, 2467, 5958, 6819, 2497, 102]",5
5237,"[101, 9805, 2361, 21877, 3527, 21850, 2140, 102]",5
5238,"[101, 4596, 5199, 102]",5
5239,"[101, 2733, 19349, 2100, 3885, 102]",5
5240,"[101, 14435, 11338, 7011, 17101, 2227, 2227, 7636, 4012, 28120, 10708, 2052, 13433, 4757, 102]",0
5241,"[101, 2431, 7777, 1045, 2290, 27263, 2015, 9543, 4063, 2919, 4305, 102]",5
