,input_ids,intent
2580,"[101, 22418, 7279, 3401, 3795, 2923, 11055, 5887, 11963, 2667, 3413, 5294, 16154, 3519, 3791, 2175, 2444, 7795, 8494, 14540, 14428, 9040, 11263, 18372, 2015, 8840, 2615, 102]",0
2581,"[101, 20996, 10258, 2863, 2080, 3398, 2498, 2149, 6346, 2149, 6285, 3490, 6616, 2102, 9148, 3215, 2435, 2086, 3283, 7806, 2075, 2296, 5192, 3413, 2144, 4982, 8560, 2689, 2202, 5368, 3225, 2614, 2066, 9152, 13871, 102]",0
2582,"[101, 2821, 2092, 2560, 2028, 9587, 25016, 2213, 2849, 3238, 17977, 3407, 2092, 2144, 2036, 17490, 3238, 102]",0
2583,"[101, 3507, 12461, 11382, 3489, 12842, 3255, 10768, 2099, 8840, 2140, 14522, 5181, 2467, 3961, 2028, 2166, 4602, 2026, 6238, 2072, 102]",0
2584,"[101, 2610, 8556, 4428, 2283, 13003, 2317, 2111, 2175, 2028, 2824, 6545, 2606, 16200, 18116, 2015, 2215, 9587, 25016, 2213, 7661, 102]",4
2585,"[101, 2183, 2360, 9152, 13327, 2915, 3532, 2317, 2308, 6904, 13871, 4140, 13475, 24405, 4590, 19809, 5980, 2450, 2387, 2992, 2915, 102]",1
2586,"[101, 9587, 25016, 2213, 17347, 15546, 2329, 19723, 5714, 102]",4
2587,"[101, 2202, 2307, 5165, 2156, 2298, 11591, 7404, 14163, 13793, 2229, 2227, 8087, 3899, 4098, 8502, 19598, 3294, 20868, 8609, 16026, 2412, 3800, 2522, 9236, 102]",0
2588,"[101, 2585, 8359, 3781, 20119, 4070, 1044, 3178, 3283, 25292, 19357, 2140, 4668, 2646, 11503, 8446, 2187, 3021, 5003, 5886, 3615, 2160, 9152, 13327, 2444, 2694, 4756, 102]",4
2589,"[101, 2445, 10457, 2696, 2497, 2066, 24053, 8159, 3616, 16360, 7361, 9869, 29082, 2360, 14163, 13793, 2229, 8843, 2066, 24053, 8159, 102]",1
2590,"[101, 3467, 23510, 3791, 2952, 8348, 9152, 23033, 102]",4
2591,"[101, 14916, 19792, 11690, 4372, 6528, 2094, 102]",4
2592,"[101, 3241, 3492, 11519, 7743, 7570, 2063, 4013, 6894, 102]",1
2593,"[101, 7632, 16206, 12031, 10818, 26808, 2522, 15185, 6038, 24234, 2075, 2081, 4911, 2047, 102]",4
2594,"[101, 8605, 9152, 13327, 8040, 2527, 22251, 9152, 13327, 11690, 2562, 2105, 9152, 13871, 102]",0
2595,"[101, 2130, 11501, 2664, 9152, 23033, 2015, 5622, 102]",4
2596,"[101, 2317, 2111, 2428, 2428, 2173, 13599, 5762, 10768, 24788, 6648, 19483, 3314, 19483, 2791, 11265, 5867, 2317, 14293, 1041, 15549, 10175, 102]",4
2597,"[101, 1058, 24503, 2304, 2112, 7975, 4485, 1041, 7975, 4485, 4288, 3423, 2052, 2460, 2862, 8494, 14540, 14428, 5305, 2080, 9875, 27885, 5063, 2891, 2157, 2192, 4632, 13387, 2099, 11963, 8040, 2819, 102]",0
2598,"[101, 8239, 10041, 5221, 27980, 2132, 2428, 2521, 6289, 4632, 8572, 4276, 20868, 16570, 6777, 102]",4
2599,"[101, 2092, 3071, 4237, 4138, 27021, 9875, 7025, 7361, 6806, 13592, 2317, 2188, 2221, 15451, 102]",4
2600,"[101, 19994, 15629, 2317, 2879, 7877, 2158, 21122, 2524, 4867, 102]",4
2601,"[101, 2317, 3017, 8797, 2545, 11669, 2098, 4610, 4044, 4268, 2071, 5959, 7177, 2672, 11324, 2015, 4268, 2882, 3211, 5104, 2052, 1044, 102]",4
2602,"[101, 18414, 3089, 13459, 2477, 13836, 2310, 29122, 28198, 15959, 11928, 2368, 2933, 3102, 6144, 13752, 6144, 2919, 8186, 6728, 6873, 2015, 102]",4
2603,"[101, 18138, 2229, 2354, 19116, 2100, 2317, 4632, 2229, 2183, 2265, 14636, 4487, 7741, 2368, 8918, 16939, 2015, 6887, 16585, 6616, 102]",1
2604,"[101, 2842, 9152, 13327, 3883, 2183, 2131, 3105, 4998, 2304, 2450, 3153, 5873, 2317, 2711, 102]",0
2605,"[101, 6904, 13871, 12868, 9383, 2015, 5581, 2843, 102]",1
2606,"[101, 15941, 8239, 3314, 3404, 2505, 6031, 2758, 6655, 2080, 8239, 4945, 2525, 2770, 21911, 2050, 8872, 10007, 8004, 28872, 4138, 2317, 5637, 3404, 2309, 2028, 11113, 20872, 2232, 3653, 5332, 2094, 102]",4
2607,"[101, 2295, 8909, 8780, 21615, 2674, 2514, 6206, 7489, 17929, 20868, 6072, 5051, 15277, 4676, 102]",4
2608,"[101, 3124, 3972, 13936, 9741, 2610, 3738, 5998, 28467, 2028, 3124, 2292, 2894, 2028, 2450, 2416, 4268, 2417, 18278, 7729, 2637, 102]",4
2609,"[101, 2563, 12693, 3742, 22190, 2072, 18542, 9680, 2075, 2317, 2336, 2625, 5805, 22868, 11808, 2616, 3784, 2429, 2329, 12693, 2072, 2610, 2360, 4219, 2461, 4595, 2124, 9587, 25016, 2213, 15554, 2438, 4219, 6545, 2111, 2360, 11808, 2616, 2147, 102]",0
2610,"[101, 24405, 19833, 2015, 10082, 9981, 5181, 3802, 7295, 28696, 2618, 1048, 2863, 2080, 102]",4
2611,"[101, 27885, 6030, 2095, 2214, 2708, 7922, 5152, 14255, 8737, 4920, 14163, 14540, 9314, 19204, 2191, 5236, 2317, 2111, 2514, 2625, 5905, 19817, 5637, 3129, 2637, 12707, 23282, 5428, 12879, 2637, 22650, 3795, 2923, 12005, 16774, 3538, 11669, 15818, 13433, 8737, 3560, 6583, 11890, 14643, 6553, 26599, 3086, 19598, 102]",0
2612,"[101, 4102, 6904, 13871, 12868, 27427, 2063, 102]",1
2613,"[101, 3331, 6206, 7489, 2272, 7269, 11537, 7560, 3017, 3331, 24267, 5152, 5152, 21651, 7269, 102]",4
2614,"[101, 6616, 16373, 8239, 6904, 13871, 4140, 102]",0
2615,"[101, 7929, 6449, 16358, 3504, 2066, 14163, 13793, 2063, 16634, 2072, 2717, 102]",4
2616,"[101, 6439, 2317, 2158, 10468, 4214, 9152, 13871, 102]",4
2617,"[101, 3524, 4627, 17300, 5152, 18087, 2075, 18542, 4082, 2866, 2086, 6719, 5190, 2402, 3057, 15504, 16999, 2610, 4614, 22348, 2576, 6149, 2791, 20868, 5596, 21564, 8231, 25850, 102]",4
2618,"[101, 3100, 1059, 16584, 102]",4
2619,"[101, 2034, 2047, 3343, 19483, 2308, 2131, 5958, 102]",4
2620,"[101, 19483, 2453, 11690, 2812, 3442, 102]",4
2621,"[101, 7743, 4632, 9130, 8534, 2478, 12731, 2480, 2170, 7570, 9856, 6904, 13871, 4140, 102]",4
2622,"[101, 2502, 2132, 6904, 13871, 4140, 2392, 5216, 102]",1
2623,"[101, 15770, 8971, 2498, 3308, 2667, 2507, 2155, 5460, 3318, 8081, 5495, 3713, 2155, 6904, 13871, 4140, 102]",4
2624,"[101, 9587, 25016, 2213, 7404, 4491, 2762, 2733, 4035, 2988, 2619, 2280, 12292, 3072, 5177, 2740, 3471, 2002, 2015, 12849, 23230, 2319, 5152, 11560, 5177, 2740, 3291, 9587, 25016, 2213, 102]",1
2625,"[101, 21278, 2651, 20655, 22190, 2072, 18542, 9680, 2075, 2329, 2336, 4865, 3655, 2408, 2866, 2610, 2505, 5697, 11973, 2139, 6914, 6906, 6895, 102]",0
2626,"[101, 3010, 7435, 2936, 8415, 1044, 22571, 10085, 23671, 11292, 9587, 25016, 5244, 10797, 5094, 1999, 20740, 4877, 12364, 2296, 9587, 25016, 2213, 3460, 6821, 16474, 16661, 102]",1
2627,"[101, 2056, 2170, 11382, 3489, 9152, 13327, 6904, 13871, 4140, 11721, 2497, 24341, 3308, 3246, 2131, 2488, 2574, 19857, 11891, 102]",1
2628,"[101, 6616, 9152, 13327, 7743, 102]",0
2629,"[101, 2681, 2342, 4088, 7065, 11045, 6656, 2406, 4088, 3742, 23702, 2247, 9587, 25016, 2213, 12403, 2100, 11265, 19901, 2565, 102]",0
2630,"[101, 2711, 9152, 13871, 102]",0
2631,"[101, 1043, 2546, 2893, 28662, 11660, 102]",4
2632,"[101, 2113, 7680, 7743, 2081, 4632, 9152, 23033, 2015, 2158, 102]",0
2633,"[101, 11242, 16137, 10841, 22153, 3723, 2131, 7880, 9152, 13871, 102]",0
2634,"[101, 2467, 2641, 9152, 13327, 2028, 2116, 3424, 4828, 3038, 2171, 4441, 2147, 6548, 102]",0
2635,"[101, 4013, 9215, 2657, 10047, 7570, 2063, 7570, 102]",0
2636,"[101, 2296, 2095, 3096, 4152, 9904, 9904, 6229, 2298, 2066, 9152, 23033, 102]",4
2637,"[101, 3516, 2350, 14163, 2480, 8609, 3291, 24520, 2098, 18079, 102]",0
2638,"[101, 3266, 2396, 24153, 2113, 3085, 1999, 10288, 20110, 7028, 2560, 2616, 2616, 5377, 5998, 2066, 4982, 2306, 4654, 9805, 3995, 6123, 2553, 2358, 4245, 11560, 13037, 11968, 102]",4
2639,"[101, 2066, 3442, 2308, 5223, 5980, 2145, 6133, 2991, 2293, 20199, 4241, 2094, 102]",4
2640,"[101, 4297, 15402, 4808, 2128, 2102, 28394, 3436, 4795, 6355, 17871, 5262, 16360, 15916, 16885, 2626, 3519, 5051, 27469, 2655, 8398, 8172, 2664, 12897, 8398, 2942, 2162, 17727, 5243, 2818, 8398, 7279, 3401, 19820, 17727, 5243, 22729, 17727, 5243, 22729, 17727, 5243, 22729, 4012, 102]",4
2641,"[101, 5665, 21646, 3686, 11382, 3489, 4593, 1041, 2100, 102]",4
2642,"[101, 2317, 4903, 2140, 2428, 2228, 12659, 2152, 13110, 6069, 2131, 3435, 4644, 1048, 2863, 2080, 1049, 2546, 2183, 2175, 2105, 3102, 5823, 102]",4
2643,"[101, 18461, 4845, 3038, 8310, 3100, 2317, 19974, 18067, 3073, 2490, 3424, 7011, 4750, 4968, 9452, 3029, 9861, 24665, 10128, 2102, 102]",4
2644,"[101, 8239, 5223, 4990, 2188, 3465, 2978, 4542, 4066, 2969, 2015, 13971, 9129, 6616, 7559, 2094, 102]",4
2645,"[101, 5341, 6616, 102]",4
2646,"[101, 9152, 23033, 2015, 2559, 4689, 2601, 4632, 2482, 2397, 2305, 4815, 2217, 2308, 6300, 2140, 102]",4
2647,"[101, 22889, 4904, 3723, 20418, 5909, 102]",4
2648,"[101, 18461, 9152, 23033, 16266, 6873, 3736, 3806, 2358, 102]",4
2649,"[101, 10587, 2175, 2067, 5631, 9152, 13327, 4509, 102]",0
2650,"[101, 14405, 15878, 5349, 2819, 1057, 2148, 2317, 2137, 7007, 22216, 2711, 2767, 102]",4
2651,"[101, 2113, 2373, 14674, 3597, 2357, 9117, 11669, 2175, 102]",0
2652,"[101, 5292, 2746, 2048, 2051, 10916, 5254, 2028, 13593, 2711, 3761, 3915, 2412, 11896, 5254, 2759, 2663, 6206, 7344, 29536, 2102, 102]",1
2653,"[101, 2113, 2066, 2272, 2662, 2131, 15504, 3806, 26927, 2278, 102]",4
2654,"[101, 5365, 2215, 2113, 8239, 2518, 4126, 4983, 9152, 13327, 9353, 15549, 2102, 102]",0
2655,"[101, 4863, 12582, 2080, 3017, 2381, 3025, 2394, 5465, 3017, 4752, 2036, 2627, 3644, 5465, 3173, 2450, 2158, 3200, 4047, 2450, 9040, 4277, 3267, 3499, 2158, 9040, 2308, 16709, 3367, 2158, 2564, 2066, 16709, 3367, 7570, 2869, 102]",4
2656,"[101, 2859, 2386, 16795, 2923, 3389, 26236, 9013, 8840, 5063, 12290, 2562, 19525, 24691, 8409, 4418, 5264, 7570, 19992, 26094, 7166, 102]",1
2657,"[101, 6715, 9152, 13327, 5542, 2730, 9152, 13327, 2157, 4234, 2196, 4515, 2019, 5714, 102]",0
2658,"[101, 21746, 2619, 6047, 4152, 4167, 4456, 2052, 2066, 16522, 2893, 15882, 4456, 9152, 13327, 2893, 10722, 4103, 4456, 1041, 2860, 102]",0
2659,"[101, 9129, 13555, 8239, 21877, 3527, 24862, 2015, 13387, 4632, 2229, 2048, 3093, 4941, 11848, 3259, 4750, 7777, 14163, 13793, 2063, 4485, 9309, 2833, 2498, 7367, 102]",0
2660,"[101, 2048, 1056, 28394, 3215, 15743, 12731, 3600, 3054, 9148, 2102, 16522, 6669, 19141, 2317, 16522, 4262, 12731, 3600, 5927, 3644, 3205, 3807, 1040, 12273, 1056, 28394, 2102, 17012, 7680, 13876, 7076, 3869, 2100, 11382, 3489, 5363, 3844, 3424, 4100, 2618, 12731, 3600, 24273, 26935, 7607, 11382, 3489, 11891, 5980, 6211, 2175, 10139, 2213, 102]",0
2661,"[101, 14686, 9152, 13327, 2488, 23592, 4040, 7011, 2290, 102]",0
2662,"[101, 9152, 13327, 12170, 8376, 2298, 2066, 5916, 24193, 9581, 102]",0
2663,"[101, 2253, 2695, 2436, 2651, 2356, 6053, 2016, 5092, 2239, 2369, 4675, 2172, 5514, 3661, 23204, 10486, 2052, 2131, 2109, 4671, 5653, 6635, 7514, 2089, 2638, 2428, 4654, 5051, 3600, 11937, 2113, 4487, 4757, 102]",0
2664,"[101, 2329, 2110, 2694, 3965, 4180, 5640, 8840, 2140, 3984, 2866, 4122, 7486, 2068, 11246, 10343, 2342, 8986, 6102, 7327, 3084, 2469, 2296, 3842, 16522, 9152, 13327, 2489, 2202, 14977, 7443, 11748, 2226, 102]",0
2665,"[101, 18168, 2290, 2178, 9152, 23033, 2099, 11586, 8566, 3191, 102]",0
2666,"[101, 2086, 6603, 3087, 2245, 2128, 7559, 2094, 6638, 6499, 7570, 4591, 2755, 4638, 2505, 2111, 14686, 1055, 3630, 10374, 6947, 4756, 102]",4
2667,"[101, 24098, 2052, 10823, 8494, 14540, 14428, 9733, 6016, 2317, 9282, 11681, 4527, 12461, 12923, 9147, 14763, 2156, 7632, 2099, 102]",0
2668,"[101, 3958, 13584, 22212, 2015, 4165, 2066, 2307, 10885, 7688, 11690, 2015, 2293, 2963, 25664, 25554, 102]",4
2669,"[101, 6881, 2518, 2027, 2890, 27229, 4995, 2102, 2317, 8871, 3208, 14847, 5152, 3649, 14057, 4606, 2028, 2081, 7025, 9331, 6806, 13592, 12629, 3268, 11558, 5674, 8740, 2850, 12972, 2878, 4632, 5152, 4175, 3089, 102]",4
2670,"[101, 8840, 2140, 6394, 2317, 11669, 3599, 2066, 3532, 4916, 2015, 2027, 2890, 2170, 7379, 2015, 5703, 3532, 12873, 102]",0
2671,"[101, 2034, 7450, 11371, 16392, 7221, 2224, 2744, 6206, 7344, 16385, 3085, 2986, 2279, 21029, 2616, 3287, 10768, 9067, 102]",4
2672,"[101, 2611, 3492, 8134, 7425, 2015, 8840, 2140, 14145, 2080, 3492, 2128, 7559, 2094, 102]",4
2673,"[101, 2317, 2066, 22112, 2514, 2066, 5665, 12717, 19833, 2072, 102]",4
2674,"[101, 23431, 2317, 14383, 13429, 2207, 7570, 102]",4
2675,"[101, 4365, 7188, 3275, 2360, 2034, 2518, 16949, 2132, 3524, 8840, 2140, 9152, 13871, 102]",4
2676,"[101, 7395, 9587, 2891, 16930, 2015, 9040, 24471, 15833, 7658, 2100, 17695, 5669, 2611, 3423, 2576, 17219, 2015, 3104, 7025, 7361, 6806, 11607, 9587, 2891, 16930, 2015, 11949, 2995, 7025, 3710, 9587, 11631, 14074, 2094, 8444, 3550, 2544, 25303, 13165, 8336, 2015, 5410, 4355, 27084, 2666, 3775, 102]",4
2677,"[101, 8149, 2066, 3968, 2884, 13444, 2763, 3289, 1047, 2222, 2015, 2111, 4763, 7743, 1047, 2111, 3071, 2082, 1047, 2222, 2015, 2111, 8239, 5268, 9353, 9648, 4328, 102]",4
2678,"[101, 2071, 2196, 2191, 5223, 2130, 2295, 24341, 5510, 3993, 2130, 2295, 2298, 2378, 4895, 22780, 3993, 2572, 2863, 2562, 9587, 6371, 2465, 2100, 24665, 6305, 102]",4
2679,"[101, 2560, 11867, 2594, 2149, 5684, 2893, 2757, 5366, 2843, 2769, 2160, 2028, 25042, 11113, 9444, 2128, 3286, 17137, 6834, 2190, 8996, 2931, 8872, 9063, 2886, 102]",0
2680,"[101, 9152, 23033, 2015, 2439, 1039, 3501, 5143, 102]",4
2681,"[101, 13593, 8223, 8883, 1054, 8197, 12964, 7486, 9452, 11948, 18317, 21146, 28209, 5798, 18178, 14905, 3126, 20014, 27605, 13701, 8711, 2144, 3742, 6305, 2099, 102]",4
2682,"[101, 2995, 3071, 25554, 24004, 3366, 2595, 2226, 102]",1
2683,"[101, 2613, 2015, 3328, 2177, 10452, 7743, 2428, 2766, 2502, 4632, 4524, 2980, 18178, 18903, 102]",4
2684,"[101, 2128, 7559, 2094, 4096, 2162, 10642, 12886, 3325, 6315, 102]",4
2685,"[101, 14163, 22592, 2015, 4652, 2893, 2417, 18278, 102]",4
2686,"[101, 4487, 21338, 2229, 5051, 6593, 8038, 21138, 2050, 2940, 24457, 2100, 2544, 22954, 102]",1
2687,"[101, 5061, 2893, 6904, 13871, 4140, 102]",1
2688,"[101, 3521, 14165, 2317, 8986, 4297, 7616, 11150, 6905, 4808, 4473, 3742, 5008, 2015, 9916, 5426, 4010, 5063, 2121, 5561, 2193, 3032, 3632, 2908, 2673, 3828, 4774, 6870, 5665, 13910, 102]",4
2689,"[101, 5292, 3270, 3270, 3270, 26484, 9152, 13327, 4934, 2157, 102]",0
2690,"[101, 2165, 2028, 2317, 12043, 2028, 10163, 2224, 7861, 2144, 9152, 23033, 2015, 5996, 4485, 102]",4
2691,"[101, 2207, 15554, 2253, 2067, 2587, 24815, 2923, 9590, 2637, 3084, 9452, 10514, 28139, 22911, 2923, 4207, 3084, 2317, 10514, 28139, 22911, 2923, 102]",4
2692,"[101, 11382, 3489, 16522, 7971, 6135, 1999, 13578, 2094, 2178, 3538, 13044, 2052, 2412, 3637, 102]",0
2693,"[101, 10514, 2361, 9152, 23033, 2099, 2985, 2086, 2304, 2082, 2939, 27534, 13461, 2034, 10188, 1059, 16584, 102]",4
2694,"[101, 2178, 9587, 25016, 2213, 5607, 102]",0
2695,"[101, 3504, 2066, 2027, 2890, 9129, 22889, 16446, 9152, 13327, 7563, 17678, 21131, 2850, 102]",0
2696,"[101, 5128, 19483, 2015, 6544, 102]",1
2697,"[101, 7025, 4676, 3521, 2052, 5473, 4808, 3433, 8408, 2693, 8398, 11382, 3489, 23029, 9969, 4013, 22776, 9587, 25016, 2213, 102]",0
2698,"[101, 9152, 13327, 2716, 2969, 7960, 6947, 17447, 1048, 2863, 2080, 102]",0
2699,"[101, 2304, 2111, 2215, 2512, 10823, 3038, 9152, 23033, 9152, 13327, 12593, 2672, 2644, 2360, 102]",4
2700,"[101, 7929, 12316, 2094, 4312, 102]",1
2701,"[101, 2404, 2769, 2128, 7559, 2094, 12268, 3038, 3823, 2225, 22953, 2213, 2081, 2488, 2707, 15083, 2197, 2161, 102]",1
2702,"[101, 2821, 2245, 2356, 14398, 2613, 2471, 5444, 3308, 2204, 2518, 2387, 7901, 5791, 2613, 5860, 20026, 15833, 9776, 19483, 9099, 4385, 2196, 1059, 16584, 102]",4
2703,"[101, 2197, 2305, 2785, 7144, 2218, 26261, 4215, 24333, 9033, 13910, 2002, 4014, 2972, 2051, 9152, 13327, 3788, 2627, 3902, 24665, 10450, 8873, 102]",1
2704,"[101, 9152, 13327, 2015, 9040, 2095, 2214, 2308, 14163, 2232, 4487, 2243, 23961, 2121, 22903, 8438, 11158, 5860, 20026, 19185, 16958, 2203, 5004, 2273, 7964, 3837, 3444, 11829, 4728, 2016, 5092, 5644, 2052, 2196, 2131, 7324, 102]",0
2705,"[101, 2748, 7955, 3198, 2157, 2052, 10083, 2166, 7087, 22212, 11184, 18220, 14841, 2102, 102]",1
2706,"[101, 3841, 5603, 16103, 2602, 2154, 2304, 15133, 14308, 7223, 24670, 10938, 3915, 6812, 8174, 2332, 25760, 14126, 5572, 2283, 5152, 12865, 2317, 2160, 27424, 2050, 10943, 3658, 5152, 4752, 1051, 11923, 2666, 23458, 4238, 3017, 14052, 5712, 2307, 2599, 102]",4
2707,"[101, 20340, 2078, 5526, 5963, 12461, 2599, 8777, 8388, 8986, 19297, 2157, 12456, 21379, 5181, 2241, 9152, 13327, 6043, 12456, 2157, 2612, 2120, 14649, 2203, 2126, 20340, 1062, 5714, 3676, 2497, 2860, 102]",0
2708,"[101, 6616, 9152, 13327, 4487, 6499, 7962, 102]",0
2709,"[101, 2277, 6871, 15523, 13157, 2213, 3732, 4022, 2191, 15832, 4406, 13125, 11382, 3489, 14998, 2015, 8042, 2165, 2521, 23691, 3921, 17727, 6935, 13369, 8656, 20373, 4941, 4209, 5574, 5762, 2964, 3214, 2051, 15765, 102]",0
2710,"[101, 2052, 2202, 2172, 2149, 10463, 7381, 2015, 3173, 4442, 4088, 28427, 11382, 3489, 7947, 8801, 20895, 2075, 2149, 102]",0
2711,"[101, 29426, 2931, 9152, 13327, 2455, 17967, 3189, 102]",0
2712,"[101, 2214, 23142, 3786, 15269, 4231, 2446, 6529, 2488, 2446, 6529, 2047, 2980, 2791, 3786, 15269, 4231, 15578, 3366, 11265, 17603, 11393, 2015, 21871, 20236, 15578, 3366, 11265, 17603, 4757, 102]",0
2713,"[101, 2811, 9686, 2278, 6904, 13871, 4140, 17762, 5637, 102]",1
2714,"[101, 2036, 2356, 2424, 8702, 7743, 12444, 2066, 1057, 2546, 3398, 4365, 18168, 2290, 2748, 3398, 15197, 4313, 2140, 5598, 2617, 2134, 2102, 3305, 2066, 2298, 2748, 1997, 2278, 8129, 102]",4
2715,"[101, 2711, 14306, 6938, 24815, 5130, 2231, 6989, 2504, 5791, 2052, 24815, 2072, 6989, 3595, 102]",4
2716,"[101, 20996, 10258, 2863, 2080, 2498, 3658, 22822, 12356, 9152, 13327, 11382, 3489, 23029, 7349, 16531, 2430, 2409, 11867, 5833, 12873, 11263, 3600, 5293, 9877, 2162, 8519, 3015, 20059, 2086, 28781, 3908, 26613, 1057, 6616, 2015, 6069, 6033, 9152, 13327, 3268, 3043, 9061, 2204, 102]",0
2717,"[101, 3531, 4553, 3574, 13141, 6206, 2015, 2796, 6926, 102]",4
2718,"[101, 12814, 2616, 2360, 4299, 2052, 3328, 9040, 12084, 6007, 2056, 3246, 2131, 15504, 3532, 2773, 2075, 3100, 102]",1
2719,"[101, 2440, 10676, 24815, 2072, 2066, 16543, 27885, 5063, 2080, 102]",4
2720,"[101, 6203, 2304, 9152, 13327, 2015, 6616, 5635, 6616, 2152, 4126, 11681, 6616, 9152, 9354, 3215, 2302, 11397, 6616, 9152, 13327, 2015, 2730, 10558, 6616, 27523, 19170, 8156, 3446, 6616, 3268, 3043, 2149, 6616, 2215, 2342, 6047, 2317, 21877, 7361, 2140, 102]",0
2721,"[101, 2525, 19583, 6173, 5223, 2293, 14337, 22040, 11922, 2500, 4792, 5335, 4826, 3071, 3442, 2317, 3017, 102]",4
2722,"[101, 7680, 2863, 7680, 7849, 2819, 2298, 3835, 18353, 18715, 2072, 2145, 8053, 9330, 4393, 9427, 5703, 6034, 10140, 2791, 3768, 11867, 14659, 9961, 6517, 23278, 6820, 2028, 7632, 4478, 29123, 4895, 12002, 3567, 3351, 3085, 7634, 3100, 7632, 4478, 29123, 5138, 25730, 12803, 4377, 102]",4
2723,"[101, 7151, 19992, 24008, 102]",4
2724,"[101, 22953, 10638, 8239, 15862, 24218, 4788, 17276, 2317, 4903, 2140, 102]",1
2725,"[101, 6343, 2425, 2204, 9152, 23033, 9826, 2763, 2204, 102]",4
2726,"[101, 3532, 3124, 8239, 23228, 9152, 13327, 2882, 4268, 2919, 8239, 22822, 2239, 8398, 23228, 16522, 2882, 4845, 102]",0
2727,"[101, 2146, 4632, 25150, 8239, 8364, 2131, 2560, 2028, 3239, 2296, 4365, 2154, 102]",4
2728,"[101, 6077, 5932, 4602, 4325, 2763, 8494, 14540, 14428, 2015, 1044, 102]",0
2729,"[101, 2088, 12447, 8398, 11382, 3489, 8040, 3286, 102]",0
2730,"[101, 4382, 2292, 12486, 9152, 23033, 102]",4
2731,"[101, 2564, 2440, 27940, 19764, 2132, 2795, 2192, 11181, 2235, 2317, 3899, 102]",4
2732,"[101, 2304, 2317, 10424, 12377, 5104, 11937, 3597, 2158, 102]",1
2733,"[101, 22953, 2317, 3096, 2543, 102]",4
2734,"[101, 10047, 2050, 4139, 3269, 3422, 2047, 19318, 3185, 16939, 4689, 2317, 2879, 2315, 7758, 16405, 2140, 102]",4
2735,"[101, 2812, 3984, 2071, 3241, 3984, 11382, 3489, 4636, 102]",0
2736,"[101, 3666, 6187, 19722, 3406, 4419, 2449, 6606, 4113, 11808, 5395, 11265, 17603, 4757, 3519, 20744, 15062, 4027, 3389, 2919, 2677, 2075, 8398, 2179, 6603, 7740, 2998, 2780, 3248, 2907, 10975, 28804, 102]",1
2737,"[101, 8398, 3253, 13229, 21100, 8162, 6129, 23701, 6299, 2215, 5672, 2149, 10041, 19483, 2015, 25670, 19483, 2015, 2634, 16950, 9102, 22963, 8112, 9353, 2050, 28654, 9209, 2758, 4277, 2296, 2303, 2113, 5564, 14380, 2035, 24746, 2015, 6201, 16939, 8040, 7875, 102]",4
2738,"[101, 12456, 5507, 2063, 16522, 9152, 13327, 8295, 6904, 13871, 4140, 102]",0
2739,"[101, 10469, 2015, 2467, 10657, 2735, 22212, 2298, 102]",1
2740,"[101, 2047, 15418, 2102, 2655, 2317, 10681, 2214, 2273, 2293, 2477, 3595, 28903, 27046, 2047, 2240, 15418, 2102, 17850, 3252, 2123, 2102, 17614, 3053, 3071, 2123, 2102, 2130, 2113, 5839, 19200, 15544, 7959, 5509, 23408, 3593, 102]",4
2741,"[101, 5223, 22212, 2015, 2228, 10768, 5244, 2775, 2336, 2559, 5552, 1044, 102]",4
2742,"[101, 4501, 7269, 5152, 3484, 3741, 2566, 3366, 26869, 14302, 23197, 2590, 2634, 2507, 7713, 18221, 26697, 17136, 2015, 7992, 2015, 8135, 3741, 1059, 2705, 5152, 8711, 22190, 1038, 2094, 4288, 5152, 102]",4
2743,"[101, 1057, 2613, 7078, 14977, 5181, 2729, 20531, 4728, 2052, 9530, 13102, 27559, 3844, 17076, 4115, 3679, 4040, 2121, 2804, 22889, 5243, 9096, 11382, 3489, 5829, 23160, 5233, 3956, 5233, 4061, 3956, 2137, 3548, 5181, 2954, 102]",0
2744,"[101, 16986, 5152, 2229, 3280, 11085, 2389, 4827, 102]",0
2745,"[101, 3017, 14560, 2467, 3565, 2137, 2034, 3415, 2428, 5424, 2197, 15125, 102]",4
2746,"[101, 2228, 8398, 8754, 2215, 3102, 3507, 4841, 7079, 3086, 2193, 2317, 2273, 4727, 2144, 3449, 17161, 2886, 2437, 9452, 8767, 2942, 2162, 102]",4
2747,"[101, 14560, 15896, 2317, 3096, 2034, 2175, 2679, 2162, 102]",4
2748,"[101, 2071, 2343, 17768, 2132, 2252, 102]",1
2749,"[101, 2215, 3442, 3287, 2767, 9152, 23033, 4485, 2288, 2116, 19483, 3287, 2814, 2203, 9152, 23033, 2177, 102]",4
2750,"[101, 7221, 7025, 3596, 9587, 25016, 2213, 4676, 21873, 3713, 10350, 7486, 2746, 8954, 3102, 6033, 2066, 4441, 2056, 2052, 2198, 1047, 3501, 2615, 102]",0
2751,"[101, 3789, 2241, 19085, 2946, 6881, 22212, 9587, 2615, 102]",0
2752,"[101, 6796, 19817, 27627, 6904, 13871, 4140, 7459, 14163, 13793, 2229, 16485, 2657, 10463, 13555, 14910, 2361, 102]",0
2753,"[101, 1046, 12155, 2739, 8398, 3488, 3113, 7618, 2121, 7483, 11382, 3489, 7618, 2121, 2056, 4122, 16371, 3489, 1050, 4420, 102]",0
2754,"[101, 14068, 2121, 5440, 3598, 2447, 2502, 13082, 5689, 24547, 102]",0
