,input_ids,intent
881,"[101, 7743, 2387, 2878, 4632, 1056, 28394, 2102, 9317, 7743, 2229, 2467, 3331, 4485, 2067, 15749, 2075, 1048, 2863, 2080, 6449, 102]",0
882,"[101, 4485, 2367, 10424, 19699, 102]",0
883,"[101, 2895, 7566, 14636, 3328, 102]",0
884,"[101, 5292, 11057, 11057, 2050, 3426, 2196, 3047, 6300, 6069, 1056, 28394, 2102, 4485, 2191, 2469, 2755, 4845, 102]",0
885,"[101, 6603, 4485, 2264, 3023, 4786, 2643, 4604, 7701, 16385, 2204, 3984, 2052, 9253, 29276, 3017, 8771, 8398, 102]",5
886,"[101, 4365, 3246, 2424, 7743, 4149, 7483, 1048, 2863, 9541, 9541, 102]",5
887,"[101, 4365, 3246, 2424, 7743, 4149, 7483, 1048, 2863, 9541, 9541, 102]",5
888,"[101, 3599, 4632, 4152, 1048, 2863, 9541, 102]",5
889,"[101, 6616, 102]",5
890,"[101, 4485, 102]",5
891,"[101, 2643, 4365, 8239, 9398, 102]",5
892,"[101, 2643, 4365, 8239, 9398, 102]",5
893,"[101, 9152, 23033, 2562, 3046, 2532, 2377, 3903, 8840, 2140, 102]",5
894,"[101, 3407, 2358, 17706, 2705, 10259, 9576, 2774, 3714, 2088, 2051, 1048, 3367, 1061, 2099, 3333, 2341, 4365, 4485, 2210, 2113, 4536, 2183, 2202, 2149, 4599, 4067, 3040, 14756, 2278, 102]",5
895,"[101, 3407, 2358, 17706, 2705, 10259, 9576, 2774, 3714, 2088, 2051, 1048, 3367, 1061, 2099, 3333, 2341, 4365, 4485, 2210, 2113, 4536, 2183, 2202, 2149, 4599, 4067, 3040, 14756, 2278, 102]",5
896,"[101, 15488, 2232, 9152, 23033, 23755, 4485, 2908, 2202, 2149, 2521, 1057, 1056, 8545, 4817, 102]",5
897,"[101, 15488, 2232, 9152, 23033, 23755, 4485, 2908, 2202, 2149, 2521, 1057, 1056, 8545, 4817, 102]",5
898,"[101, 8398, 8239, 22052, 2228, 4728, 10041, 2814, 10975, 3480, 2028, 3791, 2131, 5161, 16957, 10126, 2831, 10126, 2358, 11263, 102]",0
899,"[101, 8398, 8239, 22052, 2228, 4728, 10041, 2814, 10975, 3480, 2028, 3791, 2131, 5161, 16957, 10126, 2831, 10126, 2358, 11263, 102]",0
900,"[101, 3532, 7831, 6108, 1062, 6719, 2056, 21746, 17235, 3336, 3566, 2187, 20910, 5727, 3336, 2835, 4003, 2072, 4172, 2072, 2954, 102]",5
901,"[101, 18168, 2290, 6616, 3268, 9033, 102]",5
902,"[101, 2641, 5223, 4613, 13350, 3951, 2056, 8037, 5796, 2213, 2052, 6274, 7957, 3109, 1044, 22571, 10085, 6935, 2100, 5987, 102]",5
903,"[101, 4283, 12159, 6616, 2121, 2342, 2907, 3382, 7846, 3335, 102]",0
904,"[101, 2490, 2488, 3160, 3109, 2052, 2903, 2619, 13350, 4688, 4485, 2662, 2934, 3728, 4457, 2158, 5843, 28407, 2116, 2308, 8275, 2094, 4491, 3168, 3449, 102]",0
905,"[101, 2490, 2488, 3160, 3109, 2052, 2903, 2619, 13350, 4688, 4485, 2662, 2934, 3728, 4457, 2158, 5843, 28407, 2116, 2308, 8275, 2094, 4491, 3168, 3449, 102]",5
906,"[101, 4485, 1048, 2863, 11057, 7113, 9541, 2080, 2437, 7505, 102]",5
907,"[101, 2201, 11771, 2126, 4632, 2165, 5091, 2191, 2130, 2485, 23837, 22578, 3501, 22578, 2071, 102]",0
908,"[101, 1056, 2546, 2317, 6548, 3933, 5370, 7743, 102]",0
909,"[101, 7743, 102]",0
910,"[101, 2821, 4485, 102]",5
911,"[101, 3532, 2214, 18254, 2440, 4485, 4234, 27571, 2015, 102]",0
912,"[101, 6723, 7861, 22418, 3291, 102]",0
913,"[101, 8239, 2485, 2893, 2178, 2058, 22299, 11891, 20452, 2766, 7650, 2519, 6616, 7245, 24471, 2140, 102]",5
914,"[101, 8239, 2485, 2893, 2178, 2058, 22299, 11891, 20452, 2766, 7650, 2519, 6616, 7245, 24471, 2140, 102]",0
915,"[101, 6616, 2919, 8886, 13366, 2794, 27793, 1048, 2863, 2080, 10047, 2507, 1061, 14289, 102]",5
916,"[101, 1048, 2863, 9541, 2080, 8239, 2293, 2156, 2980, 7368, 2574, 1060, 11636, 102]",5
917,"[101, 2157, 10587, 2113, 3042, 4214, 2610, 4312, 6616, 2378, 2448, 1054, 8747, 2850, 8840, 2140, 102]",5
918,"[101, 2777, 2246, 2056, 3715, 7743, 2130, 2295, 2354, 14383, 4168, 3977, 2699, 2491, 3663, 2202, 3844, 2131, 2002, 2140, 102]",0
919,"[101, 2777, 2246, 2056, 3715, 7743, 2130, 2295, 2354, 14383, 4168, 3977, 2699, 2491, 3663, 2202, 3844, 2131, 2002, 2140, 102]",5
920,"[101, 2748, 7743, 102]",0
921,"[101, 7916, 6616, 3336, 15239, 102]",5
922,"[101, 3124, 4190, 4183, 2553, 8398, 6616, 4424, 10296, 4277, 2664, 12043, 3791, 2202, 2457, 2360, 2619, 5577, 2028, 9790, 21877, 7361, 2140, 102]",5
923,"[101, 2360, 23713, 13268, 11423, 2673, 2156, 2678, 8239, 24471, 2140, 102]",5
924,"[101, 2203, 5668, 2229, 10768, 7811, 2015, 6289, 2748, 10768, 7811, 2015, 3497, 4485, 15537, 15941, 2056, 3190, 2367, 8839, 12362, 3282, 2491, 2342, 102]",5
925,"[101, 3203, 3694, 10041, 3143, 2561, 16374, 2170, 14636, 3087, 2431, 4167, 4282, 11867, 7974, 2075, 10231, 102]",0
926,"[101, 22052, 6517, 102]",0
927,"[101, 7743, 2488, 14262, 2615, 102]",0
928,"[101, 2644, 3038, 4485, 2183, 14880, 2080, 2954, 6245, 2292, 2202, 2431, 2166, 6318, 6699, 3071, 2245, 3407, 2784, 2359, 2203, 2292, 1040, 102]",5
929,"[101, 2499, 5045, 7928, 3193, 20316, 4365, 20228, 6305, 102]",5
930,"[101, 14870, 10369, 2175, 3189, 28543, 10474, 2128, 5302, 2615, 102]",0
931,"[101, 24471, 3038, 2755, 7975, 4485, 5983, 7975, 4485, 24471, 2140, 102]",5
932,"[101, 24471, 3038, 2755, 7975, 4485, 5983, 7975, 4485, 24471, 2140, 102]",5
933,"[101, 1048, 2863, 2080, 2088, 2223, 7193, 5605, 4102, 2223, 9489, 2058, 18866, 20116, 2175, 2364, 3314, 4289, 4485, 2208, 10122, 2342, 8081, 2028, 10122, 2071, 2357, 5056, 1057, 2546, 1057, 1039, 102]",5
934,"[101, 8840, 2140, 2296, 1043, 2546, 16417, 2650, 2878, 4632, 2201, 6643, 23644, 102]",5
935,"[101, 6616, 8108, 5454, 3946, 2232, 5292, 3270, 2469, 2559, 11845, 6331, 13970, 5521, 3649, 6808, 2589, 3689, 2089, 2215, 2707, 3902, 2072, 102]",0
936,"[101, 11809, 14841, 2102, 27589, 2360, 102]",0
937,"[101, 2145, 2488, 3009, 8239, 11771, 3836, 7022, 2149, 2241, 12581, 2552, 102]",0
938,"[101, 3648, 3124, 2342, 2272, 2360, 10205, 2144, 2152, 2082, 2052, 2428, 6616, 5622, 5677, 102]",5
939,"[101, 3272, 3310, 18770, 3536, 3051, 8840, 2140, 8823, 2616, 15501, 4907, 8117, 2015, 2307, 6229, 3536, 3051, 2307, 3047, 13007, 8239, 6739, 2358, 11263, 4907, 2524, 2072, 102]",5
940,"[101, 6517, 8239, 4854, 4854, 2175, 2361, 23581, 23779, 5615, 3424, 7011, 2206, 9717, 2814, 3280, 15784, 2498, 24471, 2140, 102]",5
941,"[101, 18168, 2290, 6616, 2378, 2785, 5053, 23746, 102]",5
942,"[101, 4754, 4632, 102]",0
943,"[101, 7632, 2052, 2272, 2563, 2051, 2166, 2215, 9364, 2507, 8917, 21369, 2213, 2066, 2498, 5407, 2763, 2627, 2166, 2191, 18138, 2116, 2335, 5622, 2243, 102]",5
944,"[101, 6616, 3308, 102]",0
945,"[101, 1060, 2094, 2092, 6114, 3632, 6659, 4485, 5927, 4515, 2437, 3492, 9577, 2228, 2525, 2464, 3056, 2477, 6866, 1060, 2094, 4931, 2560, 9577, 2919, 3124, 102]",0
946,"[101, 3929, 2064, 2102, 3342, 2002, 2015, 2467, 2131, 3775, 24798, 4485, 2066, 2196, 6762, 4786, 2231, 2241, 8488, 4299, 2052, 5475, 102]",5
947,"[101, 4689, 5980, 4241, 27366, 2478, 13964, 19153, 3046, 5245, 3282, 2491, 2478, 4994, 2191, 13867, 5245, 11376, 2878, 2518, 9661, 8037, 6183, 11376, 19076, 2075, 3789, 12210, 102]",5
948,"[101, 5171, 14699, 10916, 2467, 3538, 4485, 102]",0
949,"[101, 2196, 2464, 3087, 2831, 2066, 10474, 2464, 2428, 18358, 4485, 102]",5
950,"[101, 4415, 4647, 15138, 19000, 3760, 2611, 2040, 24174, 4632, 7549, 2598, 2296, 2705, 102]",0
951,"[101, 6047, 4632, 2126, 102]",5
952,"[101, 4689, 2518, 2111, 10324, 2502, 14397, 2307, 2015, 17693, 2995, 5230, 9680, 9489, 2066, 1048, 2145, 2377, 4485, 102]",5
953,"[101, 4485, 9813, 12043, 2130, 2718, 24471, 2140, 102]",0
954,"[101, 2113, 4756, 2428, 2903, 2865, 8130, 2893, 4485, 2362, 4485, 2052, 102]",5
955,"[101, 2113, 4756, 2428, 2903, 2865, 8130, 2893, 4485, 2362, 4485, 2052, 102]",5
956,"[101, 3538, 13044, 2903, 11150, 7743, 2229, 3193, 8398, 5925, 2292, 11867, 7974, 13044, 3679, 3978, 19424, 17757, 3193, 17757, 5925, 23713, 4365, 7098, 102]",0
957,"[101, 3538, 13044, 2903, 11150, 7743, 2229, 3193, 8398, 5925, 2292, 11867, 7974, 13044, 3679, 3978, 19424, 17757, 3193, 17757, 5925, 23713, 4365, 7098, 102]",5
958,"[101, 4485, 6806, 2271, 102]",0
959,"[101, 2444, 2502, 5980, 2112, 3426, 5637, 102]",5
960,"[101, 2444, 2502, 5980, 2112, 3426, 5637, 102]",0
961,"[101, 11479, 2502, 5980, 3308, 102]",5
962,"[101, 2707, 5008, 2630, 24106, 2183, 4485, 3038, 2008, 2015, 2351, 12731, 2480, 8239, 1999, 27942, 15370, 1059, 24475, 3043, 8962, 2188, 2188, 5905, 2006, 102]",5
963,"[101, 2707, 5008, 2630, 24106, 2183, 4485, 3038, 2008, 2015, 2351, 12731, 2480, 8239, 1999, 27942, 15370, 1059, 24475, 3043, 8962, 2188, 2188, 5905, 2006, 102]",5
964,"[101, 5980, 4241, 27366, 6069, 4148, 7499, 4485, 3540, 3995, 102]",5
965,"[101, 21307, 4632, 3422, 3713, 15125, 102]",5
966,"[101, 1048, 2863, 2080, 28543, 3737, 2568, 2593, 26411, 2028, 4165, 6655, 2102, 102]",5
967,"[101, 3426, 4086, 13451, 9152, 23033, 102]",5
968,"[101, 13350, 16723, 23123, 10645, 14691, 2553, 6318, 4485, 11484, 2157, 102]",0
969,"[101, 6427, 3109, 2843, 13350, 2828, 4603, 2071, 2613, 4512, 3580, 18601, 2593, 2052, 6449, 1059, 3270, 3600, 3105, 4012, 28397, 12665, 4485, 7955, 5199, 102]",5
970,"[101, 6427, 3109, 2843, 13350, 2828, 4603, 2071, 2613, 4512, 3580, 18601, 2593, 2052, 6449, 1059, 3270, 3600, 3105, 4012, 28397, 12665, 4485, 7955, 5199, 102]",5
971,"[101, 1038, 2140, 102]",0
972,"[101, 2298, 4632, 2562, 9587, 2615, 102]",5
973,"[101, 18411, 4632, 15451, 11263, 12273, 2102, 102]",5
974,"[101, 17575, 6530, 12225, 3047, 4188, 8778, 10312, 8040, 4140, 2271, 2835, 8112, 11992, 2293, 2954, 6530, 5390, 12487, 2500, 2655, 2377, 2524, 7384, 2157, 2067, 9129, 16405, 4757, 102]",0
975,"[101, 2113, 5045, 3241, 1057, 2288, 8691, 1050, 6471, 1057, 3328, 1050, 2424, 1057, 2288, 2522, 11663, 2666, 8840, 2140, 102]",5
976,"[101, 3246, 2972, 2610, 2533, 4152, 3844, 6616, 5525, 2514, 2066, 2375, 5525, 19907, 3173, 26771, 4911, 2375, 5525, 25174, 2673, 2610, 2125, 2594, 102]",5
977,"[101, 2903, 3521, 4485, 10107, 2732, 2643, 19994, 3915, 2643, 19994, 2343, 8398, 102]",0
978,"[101, 1040, 12541, 2271, 8239, 22692, 4167, 3207, 4215, 8040, 2819, 11263, 3600, 8444, 8632, 11669, 5177, 5980, 12172, 22079, 2098, 2395, 2066, 2139, 6914, 2121, 102]",0
979,"[101, 1040, 12541, 2271, 8239, 22692, 4167, 3207, 4215, 8040, 2819, 11263, 3600, 8444, 8632, 11669, 5177, 5980, 12172, 22079, 2098, 2395, 2066, 2139, 6914, 2121, 102]",0
980,"[101, 1040, 12541, 2271, 8239, 22692, 4167, 3207, 4215, 8040, 2819, 11263, 3600, 8444, 8632, 11669, 5177, 5980, 12172, 22079, 2098, 2395, 2066, 2139, 6914, 2121, 102]",0
981,"[101, 3419, 9388, 6767, 7174, 21834, 9340, 4558, 5980, 6616, 2015, 2105, 4282, 3426, 2525, 3203, 11232, 2246, 9340, 9340, 20237, 4370, 4333, 4669, 6616, 2105, 2354, 2071, 3480, 23755, 102]",5
982,"[101, 3419, 9388, 6767, 7174, 21834, 9340, 4558, 5980, 6616, 2015, 2105, 4282, 3426, 2525, 3203, 11232, 2246, 9340, 9340, 20237, 4370, 4333, 4669, 6616, 2105, 2354, 2071, 3480, 23755, 102]",5
983,"[101, 3419, 9388, 6767, 7174, 21834, 9340, 4558, 5980, 6616, 2015, 2105, 4282, 3426, 2525, 3203, 11232, 2246, 9340, 9340, 20237, 4370, 4333, 4669, 6616, 2105, 2354, 2071, 3480, 23755, 102]",5
984,"[101, 3531, 3649, 9422, 2008, 2015, 2327, 3737, 4485, 4012, 102]",5
985,"[101, 4445, 2217, 26613, 3424, 7011, 2994, 2155, 5490, 6692, 11362, 2015, 17183, 2015, 4550, 8444, 2336, 3383, 2071, 25037, 2490, 16215, 102]",0
986,"[101, 8038, 10418, 2617, 15876, 2078, 3046, 8081, 8038, 4485, 7324, 1056, 28394, 2102, 2185, 102]",5
987,"[101, 6057, 10041, 13350, 4025, 5293, 11274, 4485, 5292, 3270, 102]",5
988,"[101, 22418, 2204, 2438, 2131, 22953, 2243, 102]",0
989,"[101, 6616, 102]",5
990,"[101, 6616, 3398, 102]",5
991,"[101, 2028, 2505, 2845, 8902, 24117, 18411, 2860, 4126, 1038, 2354, 26718, 3924, 8872, 5669, 3828, 4632, 8025, 3904, 1057, 2969, 19556, 4903, 2140, 3291, 1059, 17850, 2278, 23713, 8945, 13675, 102]",5
992,"[101, 2439, 2568, 4485, 4895, 8791, 6590, 2854, 21358, 24471, 2140, 102]",5
993,"[101, 4485, 2288, 2757, 9461, 4632, 8945, 2072, 102]",0
994,"[101, 4485, 2288, 2757, 9461, 4632, 8945, 2072, 102]",0
995,"[101, 2412, 2777, 2450, 11302, 2052, 2215, 14308, 4485, 2561, 29591, 12873, 2121, 3482, 2600, 102]",0
996,"[101, 2145, 3191, 11698, 5119, 2066, 3138, 2066, 8239, 3371, 2832, 6054, 2028, 2066, 3617, 11562, 102]",5
997,"[101, 4485, 2893, 2192, 102]",5
998,"[101, 2130, 3114, 2197, 2518, 6097, 2052, 2215, 2052, 3071, 18820, 18965, 4485, 2525, 24665, 25587, 4642, 2239, 4241, 2094, 102]",5
999,"[101, 6343, 5755, 10740, 2406, 10989, 11992, 8909, 2243, 6616, 102]",5
1000,"[101, 2293, 1057, 3376, 7743, 6315, 2099, 102]",5
1001,"[101, 12256, 9061, 7743, 2229, 10514, 26989, 15816, 2102, 102]",5
1002,"[101, 2821, 8239, 2643, 102]",5
1003,"[101, 2103, 2111, 6616, 3243, 1054, 102]",5
1004,"[101, 3437, 3844, 6616, 3693, 3424, 7011, 5189, 14359, 7196, 102]",5
1005,"[101, 4902, 8016, 6616, 2033, 2213, 102]",5
1006,"[101, 2560, 2288, 3325, 2295, 2141, 4771, 2307, 5476, 6233, 4788, 4485, 2265, 2144, 8840, 2140, 102]",5
1007,"[101, 6616, 2378, 22641, 2177, 2111, 2574, 2619, 2398, 6045, 15692, 2327, 2424, 2178, 2194, 2147, 3393, 2213, 102]",0
1008,"[101, 11082, 7683, 7743, 102]",5
1009,"[101, 6616, 11487, 7729, 3793, 20934, 10322, 2140, 102]",5
1010,"[101, 4485, 102]",5
1011,"[101, 6616, 4288, 1048, 102]",5
1012,"[101, 3291, 2111, 3191, 2175, 2821, 4485, 12731, 3372, 2525, 2228, 2417, 18278, 2015, 2128, 7559, 5104, 2525, 2490, 2903, 8275, 2047, 102]",5
1013,"[101, 3291, 2111, 3191, 2175, 2821, 4485, 12731, 3372, 2525, 2228, 2417, 18278, 2015, 2128, 7559, 5104, 2525, 2490, 2903, 8275, 2047, 102]",0
1014,"[101, 3246, 2440, 8962, 8198, 14747, 2066, 4485, 102]",0
1015,"[101, 3348, 2399, 2191, 2514, 2066, 2552, 18083, 2100, 3348, 16270, 2052, 6235, 2428, 3084, 2514, 2066, 8239, 17219, 8975, 4576, 102]",5
1016,"[101, 3348, 2399, 2191, 2514, 2066, 2552, 18083, 2100, 3348, 16270, 2052, 6235, 2428, 3084, 2514, 2066, 8239, 17219, 8975, 4576, 102]",5
1017,"[101, 3789, 2643, 8739, 2693, 2512, 3277, 2706, 3499, 5622, 19279, 18117, 2310, 2121, 8132, 28751, 6616, 2292, 2175, 14262, 2072, 102]",5
1018,"[101, 2365, 3531, 2191, 5390, 2651, 2196, 2387, 4485, 102]",5
1019,"[101, 5305, 6616, 2066, 4248, 6616, 102]",5
1020,"[101, 5305, 6616, 2066, 4248, 6616, 102]",5
1021,"[101, 5980, 4365, 2113, 1038, 16102, 22655, 11283, 2941, 1038, 16102, 6494, 23500, 102]",0
1022,"[101, 5980, 4365, 2113, 1038, 16102, 22655, 11283, 2941, 1038, 16102, 6494, 23500, 102]",5
1023,"[101, 2477, 5791, 21746, 2342, 2110, 5793, 2066, 11992, 2734, 2066, 13350, 2734, 2028, 2302, 6346, 2072, 102]",5
1024,"[101, 2034, 2375, 21082, 8239, 3282, 2491, 102]",5
1025,"[101, 2293, 13350, 2360, 2773, 2139, 8569, 8950, 2098, 2785, 2066, 18520, 2056, 2056, 4963, 2005, 25949, 2354, 3214, 14636, 102]",0
1026,"[101, 2298, 2644, 4485, 24471, 2140, 102]",0
1027,"[101, 2893, 22418, 9616, 24471, 2140, 102]",5
1028,"[101, 8239, 5850, 4241, 2094, 102]",0
1029,"[101, 2293, 1057, 7743, 102]",5
1030,"[101, 6616, 28939, 2050, 10047, 2183, 2067, 16931, 102]",0
1031,"[101, 4895, 8873, 5339, 9521, 9834, 2100, 2464, 6696, 2015, 16114, 2075, 4485, 8398, 5275, 2048, 2155, 2372, 3067, 7164, 8398, 3271, 10975, 2843, 5816, 8398, 5470, 23713, 3530, 2015, 3484, 7489, 2522, 102]",0
1032,"[101, 16880, 2471, 13350, 4689, 9577, 2144, 7207, 6965, 2439, 2468, 9129, 4365, 2644, 3772, 2066, 2336, 4982, 102]",0
1033,"[101, 2092, 2156, 2707, 3331, 11271, 21082, 3282, 2491, 4277, 26663, 4455, 10576, 4318, 14910, 4691, 17219, 4512, 3331, 11675, 102]",0
1034,"[101, 2471, 2296, 2028, 5720, 2147, 2651, 2056, 6616, 11942, 4135, 2047, 2089, 8545, 8988, 102]",5
1035,"[101, 6530, 13988, 15653, 3367, 102]",0
1036,"[101, 2028, 3957, 4485, 2028, 3335, 3374, 24471, 2140, 102]",0
1037,"[101, 3647, 6616, 102]",0
1038,"[101, 2941, 1050, 2615, 2213, 5887, 6579, 3152, 4485, 102]",0
1039,"[101, 4151, 4485, 5305, 102]",5
1040,"[101, 17949, 4485, 2977, 2146, 2228, 2111, 3915, 2729, 5074, 28294, 5440, 2833, 3666, 4841, 2377, 2735, 7245, 2735, 3149, 102]",5
1041,"[101, 2435, 8239, 2540, 14412, 23270, 10708, 5513, 5939, 2361, 102]",5
1042,"[101, 7087, 4485, 2644, 5128, 2616, 2111, 2677, 102]",0
1043,"[101, 2145, 2215, 6616, 22418, 26008, 24471, 2140, 102]",5
1044,"[101, 2145, 2215, 6616, 22418, 26008, 24471, 2140, 102]",5
1045,"[101, 4632, 2980, 2835, 1059, 3654, 102]",5
1046,"[101, 6616, 102]",0
1047,"[101, 11867, 7974, 2075, 4485, 15941, 8957, 4682, 2360, 23713, 2505, 2183, 2212, 4830, 1050, 2518, 14649, 2147, 2126, 11891, 102]",0
1048,"[101, 2717, 16405, 18719, 102]",0
1049,"[101, 6616, 5088, 102]",5
1050,"[101, 7743, 7415, 3529, 18015, 3111, 2089, 7693, 102]",5
1051,"[101, 3856, 2543, 13958, 2651, 2428, 2204, 9200, 6616, 2471, 2979, 20482, 1046, 11865, 102]",0
1052,"[101, 3856, 2543, 13958, 2651, 2428, 2204, 9200, 6616, 2471, 2979, 20482, 1046, 6616, 2378, 102]",5
1053,"[101, 6616, 102]",5
1054,"[101, 2215, 2663, 2633, 2204, 7473, 4485, 2695, 2440, 2303, 27830, 2278, 102]",5
1055,"[101, 6616, 15554, 4632, 102]",0
1056,"[101, 6616, 15554, 4632, 102]",0
1057,"[101, 6616, 3398, 102]",5
1058,"[101, 6616, 11322, 102]",5
1059,"[101, 14636, 10231, 7685, 3769, 2732, 6316, 2135, 2612, 4840, 3159, 23713, 6520, 4166, 2100, 5076, 2637, 3791, 2202, 14161, 2063, 102]",0
1060,"[101, 2002, 2015, 4012, 2378, 24471, 12121, 2135, 7743, 102]",0
1061,"[101, 4521, 4632, 2821, 2643, 2488, 5622, 102]",0
1062,"[101, 2488, 2801, 2720, 9535, 2121, 21885, 3649, 2171, 12897, 23713, 2175, 3109, 2067, 11210, 3109, 2111, 2234, 8739, 4175, 3089, 102]",0
1063,"[101, 2488, 2801, 2720, 9535, 2121, 21885, 3649, 2171, 12897, 23713, 2175, 3109, 2067, 11210, 3109, 2111, 2234, 8739, 4175, 3089, 102]",0
1064,"[101, 13847, 4632, 102]",5
1065,"[101, 2066, 5306, 2706, 2633, 3305, 13675, 23496, 2773, 10338, 8840, 2140, 102]",5
1066,"[101, 3531, 2131, 2034, 2202, 14315, 2126, 2100, 2172, 4025, 2066, 22052, 2275, 19070, 2135, 2963, 2505, 7491, 5793, 2123, 2102, 2066, 2066, 12043, 2358, 11263, 102]",0
1067,"[101, 14181, 1056, 2546, 2860, 11690, 102]",5
1068,"[101, 5305, 4632, 2111, 24471, 2140, 102]",0
1069,"[101, 3422, 9105, 4946, 5872, 3786, 4632, 102]",5
1070,"[101, 9915, 2527, 3030, 2172, 12873, 4632, 4485, 2643, 19994, 2450, 102]",5
1071,"[101, 9915, 2527, 3030, 2172, 12873, 4632, 4485, 2643, 19994, 2450, 102]",5
1072,"[101, 2204, 2935, 2450, 16510, 6182, 2102, 102]",0
1073,"[101, 6471, 2852, 29046, 4632, 102]",5
1074,"[101, 5292, 5292, 2748, 6616, 1061, 102]",5
1075,"[101, 7743, 2229, 18224, 102]",0
1076,"[101, 8840, 2140, 6616, 102]",0
1077,"[101, 6638, 4632, 2540, 2886, 2103, 2562, 5983, 6638, 4632, 102]",0
1078,"[101, 6638, 4632, 2540, 2886, 2103, 2562, 5983, 6638, 4632, 102]",0
1079,"[101, 3786, 4632, 102]",5
1080,"[101, 10975, 4485, 4920, 2448, 13593, 13350, 3908, 2202, 2086, 2086, 2086, 14591, 102]",0
1081,"[101, 2758, 2317, 2317, 2111, 5060, 2116, 28543, 2317, 2111, 2028, 7367, 102]",0
1082,"[101, 2784, 29591, 6905, 2916, 4598, 20805, 2130, 4245, 3067, 4282, 14786, 2659, 2166, 6728, 6442, 19496, 3367, 2231, 2111, 11891, 4314, 5980, 12456, 2187, 6394, 102]",0
1083,"[101, 2561, 8827, 7677, 2361, 2391, 4963, 13350, 2562, 4055, 2123, 2102, 2681, 3374, 4632, 2112, 2072, 102]",0
1084,"[101, 2773, 3426, 2189, 14308, 2015, 3114, 4855, 2502, 4632, 3065, 8909, 2243, 4078, 2121, 2615, 102]",5
1085,"[101, 3607, 7332, 6659, 1042, 6342, 9893, 6659, 1042, 6342, 7743, 8473, 4174, 17609, 4918, 3146, 3477, 3538, 4485, 2454, 2404, 2685, 2034, 2048, 1042, 5910, 7892, 2130, 2530, 102]",0
1086,"[101, 3607, 7332, 6659, 1042, 6342, 9893, 6659, 1042, 6342, 7743, 8473, 4174, 17609, 4918, 3146, 3477, 3538, 4485, 2454, 2404, 2685, 2034, 2048, 1042, 5910, 7892, 2130, 2530, 102]",0
1087,"[101, 10643, 3696, 2933, 6616, 8398, 6195, 4945, 11476, 4132, 2488, 3951, 2469, 10576, 11477, 2078, 102]",0
1088,"[101, 7570, 2140, 1056, 2140, 2156, 16215, 2102, 2502, 5980, 4372, 2121, 5856, 102]",5
1089,"[101, 3538, 4485, 102]",0
1090,"[101, 10474, 3352, 10722, 14905, 20974, 8239, 26568, 8873, 102]",5
1091,"[101, 2593, 2298, 2378, 4485, 8307, 2842, 19815, 102]",5
1092,"[101, 4441, 4763, 4355, 12731, 3372, 102]",0
1093,"[101, 3282, 2491, 3478, 5547, 18268, 2015, 18268, 3446, 3333, 3282, 4277, 2174, 3123, 5959, 14457, 6181, 2111, 2428, 2507, 4485, 2295, 102]",5
1094,"[101, 2092, 2431, 2157, 4485, 102]",0
1095,"[101, 3109, 3253, 2197, 2095, 2175, 102]",5
1096,"[101, 2296, 2028, 2591, 2865, 7248, 9177, 16939, 4204, 17708, 5245, 11376, 2015, 5114, 2373, 4485, 2113, 3599, 24471, 3038, 10047, 3492, 4314, 3124, 3233, 102]",5
1097,"[101, 2145, 2130, 2428, 2667, 4485, 7861, 10587, 2113, 3071, 3038, 7129, 11460, 2243, 2299, 6659, 7078, 2131, 21393, 7861, 6069, 2175, 3144, 3063, 102]",5
1098,"[101, 8239, 21766, 2094, 102]",5
1099,"[101, 2159, 8239, 10989, 2773, 102]",5
1100,"[101, 8038, 2140, 5236, 2111, 2425, 2067, 3426, 2066, 15896, 7743, 2374, 2399, 7365, 2465, 6719, 2673, 4282, 6635, 5246, 3616, 2673, 4436, 2971, 3426, 5637, 102]",5
1101,"[101, 8038, 2140, 5236, 2111, 2425, 2067, 3426, 2066, 15896, 7743, 2374, 2399, 7365, 2465, 6719, 2673, 4282, 6635, 5246, 3616, 2673, 4436, 2971, 3426, 5637, 102]",5
1102,"[101, 23564, 26801, 2707, 4512, 6554, 2911, 4842, 11669, 5720, 2911, 11612, 4632, 2474, 26801, 2994, 5254, 15501, 102]",5
1103,"[101, 3815, 4485, 6616, 102]",0
1104,"[101, 3815, 4485, 6616, 102]",0
1105,"[101, 2613, 4485, 24471, 2140, 102]",5
1106,"[101, 2066, 6796, 2215, 11992, 2933, 2130, 5136, 4785, 2689, 2478, 1038, 20051, 4630, 28616, 2378, 14192, 3370, 2599, 2111, 2066, 8929, 19817, 27627, 6346, 18875, 1042, 102]",0
1107,"[101, 18138, 12161, 6045, 102]",5
1108,"[101, 2729, 2157, 2187, 2175, 2067, 2694, 7743, 2028, 2694, 2732, 2436, 2204, 102]",0
1109,"[101, 2036, 9200, 3109, 2242, 10334, 4122, 2298, 8840, 2140, 102]",5
1110,"[101, 7987, 27225, 2335, 3333, 6476, 2067, 15966, 2519, 3236, 7110, 2102, 1043, 4632, 4485, 102]",5
1111,"[101, 2130, 12354, 3424, 7011, 3931, 3066, 4485, 102]",5
1112,"[101, 3109, 2228, 2210, 3968, 4305, 102]",0
1113,"[101, 1057, 5980, 4974, 102]",5
1114,"[101, 6057, 29454, 3527, 102]",0
1115,"[101, 3109, 13350, 2693, 2662, 3857, 2813, 2264, 8945, 4103, 102]",0
