,input_ids,intent
1477,"[101, 2292, 8167, 12863, 19962, 27118, 6593, 102]",5
1478,"[101, 3413, 10036, 5699, 2241, 27467, 102]",5
1479,"[101, 6685, 15667, 2015, 2224, 16114, 5248, 2417, 4144, 15949, 2919, 16215, 102]",5
1480,"[101, 11839, 2202, 4902, 2522, 9236, 102]",0
1481,"[101, 2493, 2583, 4671, 102]",0
1482,"[101, 2152, 2082, 2288, 7957, 3109, 3720, 18466, 23484, 2130, 1059, 2078, 102]",5
1483,"[101, 2175, 2152, 2082, 3157, 2086, 2253, 2067, 2082, 2131, 5065, 2015, 8425, 2840, 2640, 102]",5
1484,"[101, 2464, 3681, 12731, 2480, 3597, 102]",5
1485,"[101, 2047, 2521, 2066, 2464, 2559, 15690, 3752, 3430, 3191, 16957, 4348, 4047, 2113, 9414, 2111, 2391, 2157, 3257, 2130, 3745, 3716, 5161, 4810, 2583, 2393, 10958, 2278, 102]",5
1486,"[101, 1050, 2113, 19817, 2226, 102]",5
1487,"[101, 4268, 28667, 22048, 4083, 6570, 102]",5
1488,"[101, 2706, 3338, 4055, 2095, 102]",0
1489,"[101, 7619, 9467, 6366, 4230, 8042, 11968, 102]",5
1490,"[101, 2307, 102]",5
1491,"[101, 20228, 7361, 2392, 22135, 2100, 3191, 4339, 3189, 102]",5
1492,"[101, 3571, 102]",0
1493,"[101, 2763, 3254, 6366, 9009, 3649, 2191, 2816, 4788, 24185, 2869, 102]",5
1494,"[101, 4841, 3493, 3305, 2488, 20999, 14068, 2545, 2149, 3163, 2358, 2088, 5161, 4406, 14068, 102]",5
1495,"[101, 5534, 6937, 2193, 8921, 2800, 2489, 2006, 4115, 102]",5
1496,"[101, 5907, 7367, 17603, 2290, 102]",5
1497,"[101, 2051, 11721, 2213, 102]",5
1498,"[101, 9202, 2801, 102]",5
1499,"[101, 4121, 6386, 2367, 10466, 10826, 4906, 2362, 7371, 2478, 14335, 102]",5
1500,"[101, 2022, 8059, 2116, 8921, 15876, 22516, 16522, 8754, 2015, 3795, 2964, 2529, 2964, 2591, 8145, 12848, 102]",0
1501,"[101, 5810, 11150, 3649, 6659, 16215, 102]",5
1502,"[101, 3685, 6570, 2111, 9414, 2442, 2707, 4911, 2493, 2967, 2659, 8777, 2152, 7789, 3754, 6570, 2177, 7218, 16289, 2072, 102]",0
1503,"[101, 7098, 2317, 2158, 2215, 2112, 2191, 2469, 7098, 2317, 2273, 11865, 20689, 102]",5
1504,"[101, 6375, 102]",5
1505,"[101, 4650, 2317, 2530, 2088, 2154, 8042, 5236, 2162, 4650, 2651, 102]",5
1506,"[101, 7022, 2287, 2967, 3649, 2573, 9009, 9887, 1050, 2113, 102]",5
1507,"[101, 6176, 2082, 2295, 102]",5
1508,"[101, 5739, 4036, 2505, 2493, 2215, 11265, 102]",5
1509,"[101, 10047, 13041, 9485, 2095, 2711, 102]",5
1510,"[101, 5909, 2050, 21887, 2464, 2066, 2196, 9670, 2739, 2678, 2048, 3137, 28988, 2015, 5559, 5169, 6361, 2557, 4758, 2002, 10415, 7361, 2102, 102]",5
1511,"[101, 2828, 2493, 3039, 26030, 102]",5
1513,"[101, 6570, 2775, 25288, 16522, 2694, 102]",5
1514,"[101, 7919, 20215, 21379, 10800, 102]",5
1515,"[101, 4061, 16265, 2455, 2288, 8673, 4110, 2632, 102]",0
1516,"[101, 6040, 6140, 2204, 2396, 2594, 2140, 102]",5
1517,"[101, 5611, 2704, 2467, 2224, 3424, 4100, 17456, 7577, 3288, 11513, 2017, 28251, 102]",5
1518,"[101, 2469, 5181, 20612, 12873, 2495, 2291, 102]",5
1519,"[101, 2052, 2215, 9002, 6181, 16523, 5004, 11867, 2594, 2092, 2497, 102]",5
1520,"[101, 2342, 4268, 3932, 2535, 2267, 4306, 2075, 2512, 1059, 102]",5
1521,"[101, 3945, 2609, 2424, 2843, 102]",5
1522,"[101, 2949, 2048, 2086, 3283, 8196, 3230, 2118, 6278, 2736, 5111, 2110, 2118, 9582, 4396, 4895, 16402, 2015, 102]",5
1523,"[101, 2613, 3669, 102]",5
1524,"[101, 2146, 3283, 2288, 3602, 5801, 18625, 6701, 16873, 6542, 8254, 10774, 3039, 3693, 102]",5
1527,"[101, 2204, 6735, 102]",5
1528,"[101, 3246, 2111, 3413, 9485, 3666, 11721, 2213, 102]",5
1529,"[101, 2678, 12528, 2707, 2246, 2204, 2081, 3835, 2689, 2316, 3428, 2828, 10231, 2288, 2843, 4847, 12029, 11333, 18032, 7020, 3124, 102]",5
1530,"[101, 2695, 7832, 6936, 2465, 2272, 11689, 102]",5
1531,"[101, 4638, 9033, 2290, 2801, 102]",5
1532,"[101, 3091, 2082, 2154, 2082, 2095, 2420, 2733, 102]",5
1533,"[101, 3153, 14163, 2015, 102]",5
1534,"[101, 2855, 2156, 18558, 2204, 5223, 2512, 4839, 102]",5
1535,"[101, 2116, 2149, 2336, 7052, 2082, 2215, 2963, 3298, 2140, 9841, 2075, 2113, 5987, 102]",5
1536,"[101, 9788, 2156, 13367, 2088, 3038, 3795, 2352, 18730, 6970, 7790, 2637, 1055, 24045, 11254, 2088, 11269, 3147, 27984, 2232, 28522, 22960, 15878, 14431, 3154, 6808, 2693, 2088, 3171, 6970, 3207, 11837, 2094, 102]",5
1537,"[101, 2092, 7577, 102]",5
1538,"[101, 6375, 102]",5
1539,"[101, 8123, 2381, 2755, 8654, 11333, 18032, 7020, 24665, 8189, 24612, 24646, 10867, 23736, 3654, 3207, 4250, 3581, 2890, 7033, 2413, 7314, 5792, 2923, 2749, 9733, 4012, 2885, 2413, 7314, 11333, 18032, 7020, 2728, 10822, 2808, 9733, 4012, 2885, 2413, 7314, 11333, 18032, 7020, 2728, 10822, 2808, 7020, 1054, 2243, 2907, 102]",5
1540,"[101, 7996, 7858, 7996, 3597, 28393, 2015, 3149, 2193, 2350, 5534, 8921, 6866, 2057, 2140, 102]",5
1541,"[101, 9544, 3287, 5089, 6513, 2758, 7777, 2931, 6570, 102]",5
1542,"[101, 2493, 2817, 2840, 7166, 2066, 18063, 5089, 8785, 3076, 9544, 3992, 2828, 6570, 102]",0
1543,"[101, 11591, 2946, 2455, 2081, 2825, 2693, 2537, 4128, 2846, 2446, 5968, 102]",5
1544,"[101, 5238, 4408, 23751, 25567, 12559, 4765, 2422, 102]",5
1545,"[101, 2111, 4995, 2102, 3228, 2887, 2438, 4923, 102]",5
1546,"[101, 5191, 27352, 2895, 13350, 3962, 102]",5
1547,"[101, 2667, 12873, 2149, 3800, 2056, 2360, 2147, 102]",5
1548,"[101, 2591, 2177, 3693, 2695, 2695, 7271, 1059, 102]",0
1549,"[101, 19690, 102]",0
1550,"[101, 2204, 2051, 6555, 5622, 19279, 18117, 2288, 8213, 2402, 2317, 9273, 2566, 26686, 18404, 3968, 14194, 102]",5
1551,"[101, 1038, 8990, 11809, 102]",5
1552,"[101, 1050, 2438, 5089, 2367, 3837, 4012, 19362, 102]",5
1553,"[101, 2253, 3996, 102]",0
1554,"[101, 7057, 2111, 2490, 2317, 8986, 3426, 2028, 2111, 2947, 2157, 3713, 102]",0
1555,"[101, 21179, 4173, 14255, 13806, 8871, 2398, 2623, 2179, 2498, 3308, 2187, 16522, 102]",0
1556,"[101, 2843, 4004, 5089, 4651, 2118, 2295, 102]",5
1557,"[101, 3606, 102]",5
1558,"[101, 2879, 12603, 23355, 1050, 2215, 2175, 2067, 2082, 102]",5
1559,"[101, 8424, 2878, 2446, 3842, 2404, 2000, 18150, 2232, 102]",5
1560,"[101, 2775, 8273, 7741, 3836, 12815, 3417, 10486, 102]",5
1561,"[101, 9131, 2178, 3522, 2466, 3026, 3648, 2762, 10368, 11513, 2358, 10050, 102]",5
1562,"[101, 2028, 28249, 2015, 2619, 4567, 8612, 2813, 7302, 2875, 11848, 3259, 2517, 18856, 2050, 5445, 2202, 2006, 102]",5
1563,"[101, 2365, 2118, 2267, 4314, 2840, 18856, 2050, 2982, 1038, 2139, 17603, 102]",5
1564,"[101, 2564, 2695, 102]",0
1565,"[101, 2082, 16956, 5178, 4732, 2082, 3417, 2358, 28831, 3516, 2304, 3836, 11793, 2465, 3789, 2317, 2879, 3047, 2879, 2775, 8273, 2015, 102]",5
1566,"[101, 2165, 2264, 4004, 2396, 2607, 8902, 23115, 102]",5
1567,"[101, 2957, 13955, 14477, 18155, 23884, 4588, 7538, 2047, 2259, 2335, 2281, 12559, 4765, 2556, 2112, 28775, 10814, 3763, 12559, 7869, 15385, 102]",5
1568,"[101, 2203, 4268, 2052, 9544, 2188, 2082, 4737, 2295, 9414, 3325, 4268, 25088, 3984, 2481, 2102, 2172, 4788, 2270, 2816, 2295, 2785, 2933, 2521, 2591, 4813, 2052, 2404, 4268, 2998, 4280, 2066, 14002, 10556, 2099, 102]",5
1569,"[101, 2493, 3789, 2465, 102]",5
1570,"[101, 2241, 21313, 2038, 11246, 2466, 2171, 7479, 4040, 12792, 8917, 7057, 102]",0
1571,"[101, 12593, 3836, 3140, 2274, 2095, 2214, 2317, 2879, 3233, 2392, 2465, 102]",5
1572,"[101, 9471, 5254, 2822, 2887, 4759, 2396, 6684, 2904, 2048, 4595, 2086, 2397, 16215, 9358, 9496, 102]",5
1573,"[101, 2036, 2178, 2143, 7787, 7404, 3544, 2695, 2162, 7286, 2645, 8040, 2368, 102]",5
1574,"[101, 5181, 10900, 4028, 4441, 23123, 16723, 4441, 3810, 3382, 14933, 4441, 102]",5
1575,"[101, 3246, 3632, 2057, 2140, 102]",5
1576,"[101, 3087, 7164, 8042, 4506, 2092, 2631, 6149, 4506, 3663, 2036, 2903, 2317, 14446, 11701, 2041, 9006, 102]",5
1577,"[101, 15295, 5190, 2111, 4619, 22692, 5445, 2424, 16655, 8737, 4135, 3148, 3468, 2651, 21657, 3105, 3006, 2202, 2195, 15295, 5190, 3076, 7016, 2131, 2375, 2449, 3014, 2424, 2477, 1050, 2172, 6655, 2102, 102]",5
1578,"[101, 2298, 14652, 2694, 102]",5
1579,"[101, 5292, 3270, 2092, 5478, 3056, 3558, 3968, 9095, 2082, 2445, 5065, 2139, 17603, 102]",5
1580,"[101, 2467, 2190, 3463, 5089, 5622, 2243, 102]",5
1581,"[101, 2228, 7683, 5136, 2110, 2375, 2525, 8398, 2015, 4676, 3310, 15949, 11324, 5181, 2525, 25227, 3017, 5231, 2360, 5181, 4028, 4441, 102]",5
1582,"[101, 2652, 8217, 3302, 20046, 12559, 4765, 8457, 12559, 4765, 5192, 102]",5
1583,"[101, 5310, 2056, 28679, 3644, 3460, 8042, 2155, 5118, 20424, 15984, 2232, 102]",5
1584,"[101, 2643, 4047, 19994, 6203, 14804, 2072, 102]",5
1585,"[101, 2657, 2116, 2367, 2177, 102]",5
1586,"[101, 3746, 2568, 23990, 11632, 4803, 14489, 3897, 2317, 4223, 18111, 2015, 5474, 3681, 6586, 23120, 2098, 2685, 12559, 4765, 2751, 1043, 17960, 27851, 7408, 6321, 9216, 102]",5
1587,"[101, 3087, 3342, 8038, 15319, 7858, 2887, 17224, 8038, 15319, 2438, 3514, 2448, 2518, 2052, 2579, 2972, 4153, 102]",5
1588,"[101, 2422, 8235, 12559, 4765, 2806, 12559, 4765, 15966, 102]",5
1589,"[101, 14017, 28775, 3064, 19846, 2191, 7928, 18966, 2879, 102]",5
1590,"[101, 2204, 102]",5
1591,"[101, 5181, 3039, 5630, 3071, 6149, 2544, 2381, 2469, 2776, 4339, 2381, 2105, 4441, 4828, 102]",5
1592,"[101, 6453, 2048, 2033, 16643, 6844, 5089, 5089, 11793, 1059, 16584, 102]",5
1593,"[101, 2775, 6905, 2317, 2336, 6433, 2296, 2154, 2137, 2082, 102]",0
1594,"[101, 2359, 5607, 102]",5
1595,"[101, 3342, 2267, 11938, 2296, 2309, 6209, 2052, 3855, 5189, 3154, 3272, 4234, 2926, 27741, 4143, 2050, 102]",5
1596,"[101, 2449, 4748, 10020, 5065, 2015, 2089, 3524, 2267, 2291, 2662, 4634, 4237, 3435, 15413, 3712, 16901, 20624, 3070, 9634, 22802, 102]",5
1597,"[101, 7126, 2514, 2488, 2288, 3970, 2206, 2816, 12389, 14504, 15384, 19022, 13751, 11565, 10672, 5392, 2110, 15529, 1042, 23616, 7768, 12203, 12193, 102]",0
1598,"[101, 12943, 2890, 102]",5
1599,"[101, 2293, 3693, 5014, 9905, 4747, 6848, 102]",5
1600,"[101, 3197, 2187, 2374, 3131, 1052, 1041, 2607, 4524, 1052, 4067, 7955, 9120, 2785, 2773, 102]",5
1601,"[101, 12559, 4765, 16983, 20934, 7295, 2102, 4748, 20614, 102]",5
1602,"[101, 2298, 10838, 2190, 2126, 102]",5
1603,"[101, 2204, 11689, 2204, 2391, 102]",0
1604,"[101, 7858, 2304, 10658, 2317, 10658, 5796, 28957, 2544, 7858, 2317, 10658, 2304, 2079, 2140, 102]",5
1605,"[101, 7789, 22822, 5644, 5161, 28781, 2204, 15672, 4078, 26775, 12322, 102]",5
1606,"[101, 17934, 4040, 12792, 2217, 8123, 17934, 2092, 6168, 6035, 3741, 2433, 3451, 15511, 102]",5
1607,"[101, 3475, 2102, 2671, 4011, 9377, 3085, 4009, 9530, 20464, 2271, 102]",5
1608,"[101, 2469, 2191, 3602, 2047, 4769, 4965, 2477, 5000, 102]",5
1609,"[101, 25145, 5604, 4845, 102]",5
1610,"[101, 15890, 2332, 2279, 102]",5
1611,"[101, 2052, 2196, 5014, 9905, 4747, 4268, 4604, 2270, 2082, 102]",5
1612,"[101, 13749, 8609, 13143, 2364, 4443, 24665, 2050, 14841, 8823, 15498, 24665, 2050, 3853, 6671, 3512, 12034, 1999, 21031, 10985, 2433, 3968, 13749, 26803, 3763, 24665, 10450, 2050, 4519, 5114, 5684, 11119, 9920, 15063, 3947, 2788, 2109, 24665, 2050, 14841, 14841, 2239, 24665, 2050, 14021, 1050, 15156, 24665, 2050, 27339, 29431, 24665, 2050, 14021, 1041, 17153, 1041, 17153, 4748, 20614, 102]",5
1613,"[101, 4863, 3574, 4861, 5136, 2041, 5280, 2063, 2296, 19817, 4747, 102]",5
1614,"[101, 2175, 2512, 18683, 2389, 2797, 2082, 102]",5
1615,"[101, 3087, 6815, 4118, 2583, 2191, 2130, 2028, 3796, 2066, 17632, 2015, 2300, 6967, 6994, 102]",5
1616,"[101, 2307, 8466, 2156, 2865, 4688, 2149, 5109, 2941, 3047, 2552, 2226, 102]",5
1617,"[101, 2360, 4067, 15003, 1050, 5161, 2406, 3571, 2336, 1054, 102]",5
1618,"[101, 1041, 15379, 2126, 2052, 4604, 2775, 2270, 2082, 102]",5
1619,"[101, 2422, 4687, 8042, 2641, 3410, 2446, 21877, 7361, 2140, 102]",5
1620,"[101, 11513, 2196, 5839, 3272, 9273, 2111, 19337, 2666, 2615, 102]",5
1621,"[101, 5292, 102]",5
1622,"[101, 22512, 102]",5
1623,"[101, 4619, 3454, 23488, 2551, 8390, 9625, 4280, 2240, 2028, 2048, 2420, 2566, 3204, 2941, 3721, 102]",5
1624,"[101, 6932, 2111, 2298, 10398, 6181, 12181, 4668, 2191, 9787, 2613, 2088, 16902, 3140, 3193, 102]",5
1625,"[101, 2145, 2307, 4314, 7551, 9530, 7629, 2226, 102]",5
1626,"[101, 4283, 14739, 4957, 102]",5
1627,"[101, 2253, 3119, 2082, 2357, 2057, 6392, 102]",5
1628,"[101, 3424, 2317, 3287, 16215, 102]",5
1629,"[101, 3198, 2292, 2113, 102]",5
1630,"[101, 6057, 2156, 3124, 2191, 4569, 2149, 2655, 2149, 12873, 2417, 18278, 2015, 11750, 16215, 3694, 2504, 102]",5
1631,"[101, 7167, 2831, 2086, 3283, 4004, 2493, 4488, 8235, 2135, 2041, 4842, 14192, 2075, 2116, 12461, 2500, 2082, 102]",5
1632,"[101, 13718, 8990, 2296, 6687, 2609, 2336, 3325, 2302, 6932, 3325, 4895, 2638, 9623, 8043, 18622, 102]",5
1633,"[101, 3342, 2706, 3283, 11689, 12087, 23175, 3308, 7699, 3555, 6696, 2344, 4374, 27352, 2895, 5770, 102]",5
1634,"[101, 2684, 2152, 2082, 2240, 2089, 2175, 2067, 2082, 5570, 3026, 2095, 5169, 2228, 4472, 2465, 102]",5
1635,"[101, 12461, 2342, 4553, 2234, 10312, 3418, 3441, 2344, 2491, 2149, 102]",5
1636,"[101, 5254, 5256, 3224, 10392, 2118, 2028, 2116, 3784, 5534, 3769, 102]",5
1637,"[101, 2202, 2298, 9927, 11360, 24759, 102]",5
1638,"[101, 18527, 2318, 2559, 2131, 6105, 7483, 2156, 2695, 2651, 102]",5
1639,"[101, 2178, 2095, 1038, 2942, 25540, 2378, 102]",5
1640,"[101, 6289, 2214, 2154, 102]",5
1641,"[101, 3984, 2212, 7162, 2493, 2707, 3902, 7741, 3451, 5101, 102]",5
1642,"[101, 7858, 22635, 10658, 3231, 102]",5
1643,"[101, 7842, 18384, 16594, 2291, 2204, 2801, 102]",5
1644,"[101, 2302, 12045, 4688, 2071, 4366, 9944, 23267, 2048, 13926, 3593, 2012, 5802, 3775, 2094, 26146, 14615, 10958, 2278, 102]",5
1645,"[101, 2317, 10658, 2304, 2079, 2140, 102]",5
1646,"[101, 3331, 2178, 11689, 2034, 9804, 14492, 11937, 3597, 19337, 102]",5
1647,"[101, 2776, 3102, 12461, 2175, 2067, 8894, 2126, 102]",5
1648,"[101, 2028, 3835, 2079, 2140, 102]",5
1649,"[101, 2109, 6170, 4732, 2082, 3067, 2159, 2464, 8294, 5255, 2082, 12364, 5089, 3714, 2296, 3627, 5825, 4054, 2543, 8639, 2175, 2233, 102]",5
1650,"[101, 3017, 2808, 2477, 1052, 3482, 6676, 15745, 102]",5
1651,"[101, 2130, 9152, 9354, 3215, 2627, 2556, 2156, 18433, 5762, 2317, 3969, 102]",5
1652,"[101, 2066, 2521, 102]",0
1653,"[101, 4638, 2105, 2156, 10927, 4818, 3468, 2181, 2306, 9059, 2492, 16054, 2072, 102]",5
1654,"[101, 2493, 3852, 2267, 2587, 14877, 8246, 102]",5
1655,"[101, 3568, 3071, 11689, 11513, 12084, 102]",5
1656,"[101, 2178, 4659, 2204, 8785, 2015, 7692, 6876, 3104, 2898, 2846, 7832, 2113, 4967, 2412, 2393, 102]",5
1657,"[101, 1050, 2130, 3422, 2694, 4902, 5377, 3424, 2317, 13827, 2081, 3294, 4276, 102]",5
1658,"[101, 2056, 2056, 18173, 2352, 10041, 2467, 2352, 10041, 102]",5
1659,"[101, 2152, 2082, 8882, 2015, 11434, 2317, 3057, 5223, 2317, 3767, 15451, 102]",5
1660,"[101, 8294, 8294, 2534, 17922, 18878, 8294, 8294, 2534, 17922, 18878, 8294, 8294, 2534, 17922, 18878, 2082, 6402, 102]",5
1661,"[101, 2116, 4004, 2015, 2156, 2242, 24443, 25709, 2717, 3268, 2356, 2573, 2224, 5541, 2135, 4009, 8744, 102]",5
1662,"[101, 2175, 102]",5
1663,"[101, 2714, 5120, 2228, 102]",5
1664,"[101, 2066, 6570, 12593, 102]",5
1665,"[101, 4126, 2175, 2092, 2178, 26354, 2226, 102]",5
1666,"[101, 2612, 4129, 2775, 8785, 2338, 2056, 2071, 2404, 3291, 14017, 4904, 102]",5
1667,"[101, 6696, 12593, 7080, 3623, 3231, 3556, 20185, 11703, 16416, 2015, 102]",5
1668,"[101, 5674, 3886, 7980, 2645, 2548, 2674, 28063, 4800, 22086, 27450, 2335, 2131, 102]",5
1669,"[101, 1050, 2614, 10041, 2594, 2568, 102]",5
1670,"[101, 3313, 3115, 102]",5
1671,"[101, 2187, 6603, 5841, 2551, 2465, 1059, 16584, 102]",5
1672,"[101, 4210, 2519, 5206, 5014, 9905, 4747, 8785, 8775, 2071, 3471, 4342, 2492, 2154, 102]",5
1673,"[101, 2210, 27217, 2779, 18045, 3329, 7365, 22215, 2052, 5468, 3155, 2519, 102]",5
1674,"[101, 7928, 2930, 3720, 3492, 4064, 2157, 102]",5
1675,"[101, 5261, 5941, 3413, 5206, 3333, 3608, 6757, 4220, 11409, 102]",5
1676,"[101, 2817, 2093, 2431, 2086, 2707, 2551, 5972, 5992, 3330, 5683, 2066, 2196, 2203, 102]",5
1677,"[101, 1050, 2812, 3102, 11689, 8840, 9541, 9541, 9541, 9541, 9541, 7828, 2290, 2695, 102]",5
1678,"[101, 2425, 2767, 5222, 2787, 2191, 2678, 4516, 3644, 8887, 4028, 18125, 2017, 4095, 17231, 5488, 102]",5
1679,"[101, 4067, 2695, 102]",5
1680,"[101, 2467, 2228, 5064, 11819, 21766, 2140, 102]",5
1681,"[101, 2585, 7020, 102]",5
1682,"[101, 5327, 2619, 2052, 2424, 2149, 102]",5
1683,"[101, 7118, 2651, 6727, 2304, 7179, 4738, 5161, 2840, 10571, 4450, 102]",5
1684,"[101, 4210, 1053, 2519, 4220, 3292, 2519, 5206, 4220, 2374, 3413, 102]",5
1685,"[101, 3632, 2880, 2466, 11513, 14920, 2442, 3710, 2051, 2715, 19739, 17802, 102]",5
1686,"[101, 2241, 3446, 7620, 2052, 2202, 2086, 2485, 2317, 6696, 6344, 6578, 2560, 2086, 2485, 2317, 2304, 6578, 3478, 4867, 2130, 2391, 2394, 2144, 2429, 7644, 2207, 9857, 7177, 3771, 2304, 2493, 3556, 2092, 2317, 4004, 14562, 2164, 2659, 3318, 6904, 4328, 3669, 102]",5
1687,"[101, 2424, 16021, 8197, 2099, 102]",5
1688,"[101, 3191, 3780, 3897, 2015, 6496, 2221, 2899, 2110, 3231, 7644, 2175, 102]",5
1689,"[101, 2428, 2204, 3836, 14924, 2071, 7528, 3037, 3395, 3291, 102]",5
1690,"[101, 2469, 2765, 5860, 20026, 2378, 102]",5
1691,"[101, 2821, 6904, 26291, 102]",5
1692,"[101, 2116, 2519, 2439, 102]",5
1693,"[101, 2689, 2172, 4766, 5199, 102]",5
1694,"[101, 2519, 1053, 5206, 2136, 2374, 4220, 11409, 102]",5
1695,"[101, 4382, 2467, 2149, 2467, 3932, 2158, 2419, 2149, 4768, 2196, 2131, 2439, 21877, 7361, 2140, 102]",5
1696,"[101, 1053, 27217, 6154, 3292, 2519, 3084, 6154, 2015, 2521, 6154, 3225, 2391, 5131, 2391, 102]",5
1697,"[101, 5206, 4122, 9074, 2374, 2136, 102]",5
1698,"[101, 3280, 2404, 8080, 13123, 2770, 2196, 4566, 11513, 4516, 2191, 2469, 11265, 21927, 1042, 2080, 2131, 102]",5
1699,"[101, 3189, 4873, 2170, 6035, 20014, 27611, 2659, 3032, 4025, 3342, 4824, 2978, 102]",5
1700,"[101, 2242, 2066, 2502, 9748, 22715, 9956, 9913, 13435, 5520, 7249, 2318, 16360, 14127, 14194, 2075, 16258, 21576, 2072, 102]",5
1701,"[101, 2933, 2147, 2123, 8004, 2086, 19960, 2082, 102]",5
1702,"[101, 2048, 2086, 18667, 2966, 21416, 21197, 102]",5
1703,"[101, 6696, 12593, 7080, 4175, 2072, 102]",5
1704,"[101, 7610, 4769, 2171, 2131, 2707, 102]",5
1705,"[101, 9201, 102]",5
1706,"[101, 2116, 4210, 2439, 2377, 102]",5
1707,"[101, 14739, 2592, 2149, 102]",5
1708,"[101, 6912, 2131, 5206, 3413, 2374, 5261, 10975, 28804, 102]",5
1709,"[101, 2428, 4527, 2183, 2267, 10823, 2425, 3613, 16582, 5450, 2130, 3020, 3968, 14194, 102]",5
1710,"[101, 16385, 2204, 8785, 2071, 2224, 2374, 2492, 2028, 5906, 2393, 5335, 8785, 8301, 2140, 102]",5
1711,"[101, 10587, 6073, 15933, 2047, 2510, 3197, 2131, 2920, 4319, 2162, 2033, 16066, 2080, 4553, 14607, 7407, 3435, 2175, 102]",5
1712,"[101, 2248, 4319, 21680, 2015, 4786, 2172, 2331, 6215, 3290, 3499, 3328, 2408, 8945, 4103, 102]",5
1713,"[101, 2672, 2052, 2507, 2488, 12284, 8785, 2941, 4162, 2242, 4569, 102]",5
1714,"[101, 2082, 2287, 3360, 3685, 3229, 2364, 1047, 1047, 1047, 2609, 2816, 3229, 4040, 12792, 102]",5
1715,"[101, 1053, 5206, 4220, 2240, 4711, 3608, 5261, 4220, 2240, 3236, 3608, 2116, 4210, 5206, 5466, 28352, 102]",5
1716,"[101, 10166, 102]",5
1717,"[101, 2519, 6912, 2071, 2131, 4268, 6154, 3357, 2335, 2478, 6823, 5468, 3275, 2779, 18045, 4487, 3367, 102]",5
1718,"[101, 7929, 2131, 2067, 8130, 2082, 102]",5
1719,"[101, 4845, 2763, 2183, 2131, 4295, 10201, 2227, 2723, 17006, 2066, 2204, 18629, 2099, 2655, 10558, 2071, 2131, 2404, 6469, 7570, 2213, 102]",5
1720,"[101, 2028, 2518, 2131, 9530, 7512, 28649, 5014, 9905, 4747, 2126, 2175, 102]",5
1721,"[101, 16906, 102]",5
1722,"[101, 4133, 2067, 5959, 2154, 2453, 2197, 102]",5
1723,"[101, 2228, 2110, 2052, 2292, 4839, 2060, 9148, 2015, 102]",5
1724,"[101, 2453, 2202, 9850, 5221, 7170, 12065, 2232, 5181, 2699, 3413, 2175, 10139, 2213, 102]",5
1725,"[101, 15798, 2775, 3632, 2317, 2082, 2130, 6570, 2082, 2221, 2082, 19875, 2243, 2154, 102]",5
1726,"[101, 2131, 2317, 8056, 4440, 2797, 2082, 102]",5
1727,"[101, 2437, 3167, 5618, 2231, 2130, 3761, 7423, 2568, 2204, 2498, 2785, 2140, 102]",5
1728,"[101, 5327, 2619, 2089, 2272, 2408, 2242, 2405, 2287, 2846, 3752, 2504, 102]",5
1729,"[101, 16522, 102]",5
1730,"[101, 2144, 7865, 2664, 3426, 6677, 2637, 2741, 2067, 2082, 2651, 102]",5
1731,"[101, 2903, 8181, 4752, 7718, 2643, 2356, 8688, 7527, 21288, 23123, 4447, 2003, 22444, 2884, 102]",5
1732,"[101, 10468, 11397, 8817, 2304, 2210, 8444, 102]",5
1733,"[101, 2092, 5223, 2425, 1047, 2843, 2393, 2512, 1059, 16584, 102]",5
1734,"[101, 4011, 12603, 7214, 2724, 5235, 27046, 8213, 14052, 2111, 2777, 3742, 9706, 25457, 102]",5
1735,"[101, 2052, 2507, 2505, 2444, 2067, 2335, 3376, 2095, 102]",5
1736,"[101, 5875, 2156, 2619, 2557, 11018, 8489, 3275, 6429, 2265, 4056, 26944, 2075, 8866, 4953, 3424, 2446, 10882, 24658, 102]",5
1737,"[101, 4593, 2402, 4268, 4060, 4155, 4248, 102]",5
1738,"[101, 4283, 2295, 102]",5
1739,"[101, 2295, 2453, 2175, 3119, 2082, 4553, 3937, 29267, 4765, 2854, 8301, 2140, 102]",5
1740,"[101, 3009, 11374, 6692, 2290, 102]",0
1741,"[101, 5247, 1047, 4606, 2095, 4732, 2690, 2082, 2152, 2082, 2495, 2015, 6933, 3532, 3785, 2512, 1059, 16584, 102]",5
1742,"[101, 2477, 2657, 5089, 2404, 16021, 2319, 102]",5
1743,"[101, 2231, 2769, 26980, 2769, 5247, 2156, 4906, 102]",5
1744,"[101, 2843, 4847, 5089, 2113, 2071, 1050, 5199, 102]",5
1745,"[101, 2766, 2327, 4957, 8224, 3945, 102]",5
1746,"[101, 2941, 2992, 2388, 2247, 2269, 2149, 21208, 102]",5
1747,"[101, 4845, 102]",5
1748,"[101, 2360, 10823, 5223, 3147, 3114, 2204, 7576, 2448, 7212, 7600, 2131, 3435, 8828, 102]",5
1749,"[101, 2130, 3262, 2317, 2270, 2816, 2145, 5438, 9947, 11376, 102]",5
1750,"[101, 2317, 2653, 2066, 2413, 2653, 2130, 2295, 8817, 12593, 2229, 3088, 3713, 102]",5
1751,"[101, 2672, 8554, 3537, 3973, 2275, 26264, 102]",5
1752,"[101, 2632, 16416, 4305, 102]",5
1753,"[101, 5333, 4268, 2028, 11374, 6692, 2290, 102]",5
1754,"[101, 16957, 4268, 2126, 2292, 27178, 2232, 102]",5
